G3E_FID,MUNICIPIO,SUBESTACIO,CIRCUITO,CIRCUITO_S,EST_ESTABL,TIPO_AISLA,TIPO_RED,TENSION,FASES,LATITUDE,LONGITUDE,FECHA_COLO,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,NUMERO_FAS,MUNICIPIO_CODE,SUBREGION
4116231,CAREPA,CHIGORODO,403-14,403-14,CLOSED,NORMAL,PRIMARIA,13.2,TSR,7.73407,-76.6653,2007-12-06,2016-01-29,RURAL,57482599,57482601,3F,5147,APARTADO
4116243,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.63985,-76.70452,2007-12-06,2018-07-07,RURAL,47635856,57171827,1F,5172,APARTADO
4116245,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.62753,-76.6955,2007-12-06,2018-07-07,RURAL,51148222,51148223,3F,5172,APARTADO
4116246,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.634760000000001,-76.65896,2007-12-06,2018-07-07,RURAL,47636366,57673848,1F,5172,APARTADO
4116247,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,S,7.6257600000000005,-76.65399000000001,2007-12-06,2018-07-07,RURAL,47636434,51148275,1F,5172,APARTADO
4116249,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,R,7.59961,-76.63988,2007-12-06,2018-07-07,RURAL,47636595,51148328,1F,5172,APARTADO
4116250,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,T,7.601389999999999,-76.64089,2007-12-06,2018-07-07,RURAL,51148326,51148327,1F,5172,APARTADO
4116251,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,T,7.6021399999999995,-76.64145,2007-12-06,2018-07-07,RURAL,51148322,51148323,1F,5172,APARTADO
4116252,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,R,7.60912,-76.64511,2007-12-06,2018-07-07,RURAL,51148320,51148321,1F,5172,APARTADO
4116253,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.62005,-76.65108000000001,2007-12-06,2018-07-07,RURAL,51148315,51148316,3F,5172,APARTADO
4116254,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,T,7.621980000000001,-76.65193000000001,2007-12-06,2018-07-07,RURAL,51148304,51148305,1F,5172,APARTADO
4116255,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,R,7.6241699999999994,-76.64976,2007-12-06,2018-07-07,RURAL,57833813,57833814,1F,5172,APARTADO
4116260,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,T,7.537089999999999,-76.66433,2007-12-06,2018-07-07,RURAL,57170878,57170879,1F,5172,APARTADO
4116261,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,T,7.530530000000001,-76.66845,2007-12-06,2018-07-07,RURAL,57170964,57170965,1F,5172,APARTADO
4116262,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,DE REPETICION,PRIMARIA,7.621,T,7.57187,-76.67177,2007-12-06,2018-07-07,RURAL,57170153,57170154,1F,5172,APARTADO
4116267,CHIGORODÓ,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,R,7.58023,-76.63946999999999,2007-12-06,2018-07-07,RURAL,57639174,57639175,1F,5172,APARTADO
4116271,TURBO,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,T,7.5157,-76.70801999999999,2007-12-06,2019-10-18,RURAL,47635825,51148580,1F,5837,APARTADO
4116324,TURBO,TURBO,402-16,402-16,CLOSED,NORMAL,PRIMARIA,7.621,S,8.094339999999999,-76.72951,2007-12-06,2018-11-16,URBANO,47634788,51146607,1F,5837,TURBO
4116325,TURBO,TURBO,402-16,402-16,CLOSED,NORMAL,PRIMARIA,7.621,R,8.09198,-76.73001,2007-12-06,2020-02-04,URBANO,47634782,51146611,1F,5837,TURBO
4116326,TURBO,TURBO,402-16,402-16,CLOSED,NORMAL,PRIMARIA,7.621,S,8.09101,-76.73044,2007-12-06,2018-07-07,URBANO,51146615,51146616,1F,5837,TURBO
4116330,TURBO,TURBO,402-16,402-16,CLOSED,NORMAL,PRIMARIA,7.621,T,8.093760000000001,-76.7281,2007-12-06,2018-07-07,URBANO,47634800,57678428,1F,5837,TURBO
4116332,TURBO,TURBO,402-16,402-16,CLOSED,NORMAL,PRIMARIA,13.2,RST,8.09223,-76.72679000000001,2007-12-06,2020-03-06,URBANO,51146671,57363885,3F,5837,TURBO
4116334,TURBO,TURBO,402-16,402-16,CLOSED,NORMAL,PRIMARIA,7.621,S,8.092989999999999,-76.72395999999999,2007-12-06,2017-09-06,URBANO,47634818,57404215,1F,5837,TURBO
4116335,TURBO,TURBO,402-16,402-16,CLOSED,NORMAL,PRIMARIA,7.621,S,8.09416,-76.71805,2007-12-06,2020-05-26,URBANO,57404289,51146744,1F,5837,TURBO
4116338,TURBO,TURBO,402-16,402-16,CLOSED,NORMAL,PRIMARIA,7.621,S,8.092310000000001,-76.71636,2007-12-06,2015-09-10,URBANO,47634836,51146746,1F,5837,TURBO
4116341,CAREPA,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,7.621,T,7.7876,-76.70223,2007-12-06,2016-02-08,RURAL,47638030,53141077,1F,5147,APARTADO
4116343,CAREPA,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,7.621,R,7.777,-76.72095999999999,2007-12-06,2015-04-28,RURAL,47637830,53140998,1F,5147,APARTADO
4116344,CAREPA,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,13.2,TRS,7.79672,-76.71738,2007-12-06,2015-04-28,RURAL,47637862,53141113,3F,5147,APARTADO
4116345,CAREPA,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,7.621,R,7.80311,-76.71625999999999,2007-12-06,2015-04-28,RURAL,47637893,57170689,1F,5147,APARTADO
4116347,CAREPA,ZUNGO,405-11,405-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.846889999999999,-76.73998,2007-12-06,2017-05-04,RURAL,57167203,53140799,1F,5147,APARTADO
4116348,CAREPA,ZUNGO,405-11,405-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.84682,-76.73938000000001,2007-12-06,2017-05-03,RURAL,47637716,53140801,1F,5147,APARTADO
4116349,CAREPA,ZUNGO,405-11,405-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.8466,-76.73835,2007-12-06,2015-07-30,RURAL,53140806,53140807,1F,5147,APARTADO
4116353,CAREPA,ZUNGO,405-11,405-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.8229,-76.72429,2007-12-06,2020-05-18,RURAL,57393162,70755232,3F,5147,APARTADO
4116356,CAREPA,ZUNGO,405-11,405-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.819369999999999,-76.71786999999999,2007-12-06,2020-04-07,RURAL,47689270,53140847,3F,5147,APARTADO
4116357,CAREPA,ZUNGO,405-11,405-11,CLOSED,NORMAL,PRIMARIA,13.2,TSR,7.817660000000001,-76.71554,2007-12-06,2020-05-06,RURAL,47689275,53140852,3F,5147,APARTADO
4116362,CAREPA,ZUNGO,405-11,405-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.81238,-76.70876,2007-12-06,2020-05-06,RURAL,47637967,53140911,3F,5147,APARTADO
4116363,CAREPA,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,13.2,SRT,7.810789999999999,-76.7041,2007-12-06,2016-02-08,RURAL,47638001,57378196,3F,5147,APARTADO
4116364,CAREPA,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.81124,-76.70353,2007-12-06,2016-02-08,RURAL,57378694,57378695,3F,5147,APARTADO
4116365,CAREPA,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,13.2,SRT,7.807980000000001,-76.69627,2007-12-06,2018-07-07,RURAL,57378025,57378026,3F,5147,APARTADO
4116366,CAREPA,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,7.621,R,7.808439999999999,-76.69606,2007-12-06,2016-02-08,RURAL,47638080,53140947,1F,5147,APARTADO
4116367,CAREPA,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,7.621,S,7.80836,-76.7035,2007-12-06,2016-02-08,RURAL,57378127,57378153,1F,5147,APARTADO
4116368,CAREPA,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,13.2,TRS,7.80685,-76.68986,2007-12-06,2016-02-08,RURAL,47638116,53140953,3F,5147,APARTADO
4116371,APARTADÓ,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,7.621,R,7.826230000000001,-76.6815,2007-12-06,2018-07-07,RURAL,47638221,53140962,1F,5045,APARTADO
4116372,APARTADÓ,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,7.621,T,7.82635,-76.68188,2007-12-06,2018-07-07,RURAL,47689310,53140963,1F,5045,APARTADO
4116373,APARTADÓ,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,7.621,T,7.83109,-76.69,2007-12-06,2018-07-07,RURAL,47638118,53140968,1F,5045,APARTADO
4116374,APARTADÓ,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,13.2,TRS,7.82562,-76.68138,2007-12-06,2018-07-07,RURAL,47638223,53140961,3F,5045,APARTADO
4116376,CAREPA,CAREPA,412-13,412-13,CLOSED,DE REPETICION,PRIMARIA,13.2,SRT,7.7966,-76.67763000000001,2007-12-06,2020-05-29,RURAL,47638264,53140972,3F,5147,APARTADO
4116377,APARTADÓ,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.909910000000001,-76.68652,2007-12-06,2019-10-18,RURAL,47639069,53141895,1F,5045,TURBO
4116378,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.93611,-76.69322,2007-12-06,2014-12-03,RURAL,57384906,53141761,1F,5837,TURBO
4116383,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,13.2,TSR,7.93584,-76.6561,2007-12-06,2020-05-05,RURAL,53141557,53141559,3F,5837,TURBO
4116384,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.932189999999999,-76.63526999999999,2007-12-06,2016-02-10,RURAL,47639420,53141942,3F,5837,TURBO
4116386,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,R,7.93059,-76.62568,2007-12-06,2018-07-07,RURAL,47639433,53141582,1F,5837,TURBO
4116389,TURBO,NUEVA COLONIA,406-12,406-12,CLOSED,NORMAL,PRIMARIA,7.621,T,7.9346,-76.71008,2007-12-06,2018-07-07,RURAL,47639523,57378160,1F,5837,TURBO
4116391,TURBO,NUEVA COLONIA,406-12,406-12,CLOSED,NORMAL,PRIMARIA,7.621,T,7.93387,-76.71165,2007-12-06,2020-02-27,RURAL,47639506,53142082,1F,5837,TURBO
4116392,TURBO,NUEVA COLONIA,406-12,406-12,CLOSED,NORMAL,PRIMARIA,7.621,R,7.93423,-76.71464,2017-04-24,2017-04-24,RURAL,47639470,57307426,1F,5837,TURBO
4116393,TURBO,NUEVA COLONIA,406-13,406-13,CLOSED,NORMAL,PRIMARIA,7.621,T,7.929930000000001,-76.71721,2007-12-06,2016-01-29,RURAL,47639443,53142172,1F,5837,TURBO
4116395,TURBO,NUEVA COLONIA,406-12,406-12,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.93363,-76.71525,2007-12-06,2011-10-26,RURAL,53142178,53142179,3F,5837,TURBO
4116397,TURBO,NUEVA COLONIA,406-13,406-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.93182,-76.7131,2007-12-06,2016-01-29,RURAL,47639493,53142169,3F,5837,TURBO
4116399,TURBO,NUEVA COLONIA,406-13,406-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.93317,-76.71594,2007-12-06,2020-02-25,RURAL,47639544,53142282,3F,5837,TURBO
4116400,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.357569999999999,-76.34164,2007-12-06,2019-05-16,RURAL,47639802,53142543,1F,5665,TURBO
4116401,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.36378,-76.33963,2007-12-06,2019-05-16,RURAL,47639824,53142562,1F,5665,TURBO
4116402,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.36387,-76.34000999999999,2007-12-06,2019-05-16,RURAL,47639823,53142563,1F,5665,TURBO
4116404,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.37837,-76.32301,2007-12-06,2019-05-16,RURAL,47643163,53142696,1F,5665,TURBO
4116405,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.384260000000001,-76.3207,2007-12-06,2019-05-16,RURAL,47643180,57534875,1F,5665,TURBO
4116407,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,13.2,SR,8.38825,-76.31914,2007-12-06,2018-07-07,RURAL,47643191,57615419,2F,5665,TURBO
4116408,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.37078,-76.29672,2007-12-06,2018-07-07,RURAL,47643283,53142833,1F,5665,TURBO
4116410,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.37878,-76.28666,2007-12-06,2019-05-16,RURAL,47643309,57435418,1F,5665,TURBO
4116411,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.28938,-76.37031,2007-12-06,2019-05-16,RURAL,57241381,53161446,1F,5665,TURBO
4116412,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.28722,-76.3873,2007-12-06,2019-05-16,URBANO,57349427,57349533,1F,5665,TURBO
4116414,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.2984,-76.37835,2007-12-06,2019-05-16,RURAL,47639599,53161426,1F,5665,TURBO
4116415,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30526,-76.37352,2007-12-06,2019-05-16,RURAL,47639618,53161438,1F,5665,TURBO
4116416,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.31901,-76.35979,2007-12-06,2019-05-16,RURAL,53142474,53142475,1F,5665,TURBO
4116417,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.30918,-76.36228,2007-12-06,2019-05-16,RURAL,47639663,53142472,1F,5665,TURBO
4116419,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.3147,-76.34433,2007-12-06,2019-05-16,RURAL,57421336,57421369,1F,5665,TURBO
4116420,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.29994,-76.34431,2007-12-06,2019-05-16,RURAL,47639765,57457062,1F,5665,TURBO
4116422,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.295739999999999,-76.36480999999999,2007-12-06,2019-05-16,RURAL,53161455,53161456,1F,5665,TURBO
4116423,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.29379,-76.36513000000001,2007-12-06,2019-05-16,RURAL,53161450,53161451,1F,5665,TURBO
4116425,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.36638,-76.33454,2007-12-06,2019-05-16,RURAL,47639856,53142584,1F,5665,TURBO
4116426,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.36701,-76.33295,2007-12-06,2019-05-16,RURAL,47639871,53142593,1F,5665,TURBO
4116427,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.37434,-76.32598,2007-12-06,2019-05-16,RURAL,47639903,53142679,1F,5665,TURBO
4116428,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.329410000000001,-76.35621,2007-12-06,2019-05-16,RURAL,53142476,53142477,1F,5665,TURBO
4116429,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.33672,-76.34997,2007-12-06,2020-02-03,RURAL,58002956,53142480,1F,5665,TURBO
4116430,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.34486,-76.34715,2007-12-06,2020-02-04,RURAL,57959446,57528661,1F,5665,TURBO
4116431,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.34486,-76.34715,2007-12-06,2020-02-04,RURAL,57959446,53142481,1F,5665,TURBO
4116432,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.34651,-76.34682,2007-12-06,2019-05-16,RURAL,57423798,53142484,1F,5665,TURBO
4116433,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.34885,-76.3464,2007-12-06,2020-02-04,RURAL,57959454,53142489,1F,5665,TURBO
4116434,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.35012,-76.34626,2007-12-06,2020-02-04,RURAL,57959463,53142493,1F,5665,TURBO
4116437,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,13.2,SR,8.35285,-76.34163000000001,2007-12-06,2019-05-16,RURAL,47639803,53142497,2F,5665,TURBO
4116440,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.39607,-76.31766,2007-12-06,2019-05-16,RURAL,47643210,53161616,1F,5665,TURBO
4116442,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,13.2,SR,8.408489999999999,-76.31430999999999,2007-12-06,2019-05-16,RURAL,57875641,57875642,2F,5665,TURBO
4116443,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.412889999999999,-76.3113,2007-12-06,2019-05-16,RURAL,47643240,57185502,1F,5665,TURBO
4116444,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.41666,-76.30759,2007-12-06,2019-05-16,RURAL,47643250,53161629,1F,5665,TURBO
4116445,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.41435,-76.30666,2007-12-06,2019-05-16,RURAL,47643253,57324538,1F,5665,TURBO
4116446,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.41917,-76.30537,2007-12-06,2019-05-16,RURAL,47643259,53153621,1F,5665,TURBO
4116447,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.42177,-76.30202,2007-12-06,2019-05-16,RURAL,47643273,53161638,1F,5665,TURBO
4116448,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.42929,-76.29343,2007-12-06,2019-05-16,RURAL,57434784,57434785,1F,5665,TURBO
4116449,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.40818,-76.32406999999999,2007-12-06,2019-05-16,RURAL,47639924,53161655,1F,5665,TURBO
4116450,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.40938,-76.32485,2007-12-06,2019-05-16,RURAL,47639916,53161658,1F,5665,TURBO
4116451,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.43055,-76.33662,2007-12-06,2019-05-16,RURAL,57416269,57416270,1F,5665,TURBO
4116452,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.43201,-76.33688000000001,2007-12-06,2019-05-16,RURAL,47639846,53161681,1F,5665,TURBO
4116453,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.44858,-76.32459,2007-12-06,2019-05-16,RURAL,47639921,53161712,1F,5665,TURBO
4116454,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.46647,-76.30299000000001,2007-12-06,2019-05-16,RURAL,47643271,53161768,1F,5665,TURBO
4116456,ARBOLETES,ARBOLETES,409-13,409-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.85235,-76.4286,2007-12-06,2016-02-02,URBANO,47640573,53143360,1F,5051,TURBO
4116472,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.70297,-76.6215,2007-12-06,2018-07-07,RURAL,53144769,53144771,1F,5659,TURBO
4116473,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.70403,-76.6219,2007-12-06,2020-04-20,RURAL,57429263,57429266,1F,5659,TURBO
4116475,NECOCLÍ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.68102,-76.63525,2007-12-06,2018-07-07,RURAL,47640750,53144789,1F,5490,TURBO
4116481,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.79953,-76.50347,2007-12-06,2018-07-07,RURAL,47641313,53144418,1F,5659,TURBO
4116482,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.79228,-76.50749,2007-12-06,2018-07-07,RURAL,47641293,53144478,1F,5659,TURBO
4116483,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.78018,-76.51111,2007-12-06,2019-12-13,RURAL,47641264,53144488,1F,5659,TURBO
4116484,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,OPEN,NORMAL,PRIMARIA,13.2,ST,8.74518,-76.58223000000001,2007-12-06,2019-12-18,RURAL,57944674,57944679,2F,5659,TURBO
4116486,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.75591,-76.51916999999999,2007-12-06,2019-10-17,RURAL,57963630,53144530,1F,5659,TURBO
4116487,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.75667,-76.52226999999999,2007-12-06,2018-07-07,RURAL,47641209,53162020,1F,5659,TURBO
4116490,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.76169,-76.52906999999999,2007-12-06,2018-07-07,URBANO,47641164,53152262,1F,5659,TURBO
4116492,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.75708,-76.53137,2007-12-06,2019-10-01,URBANO,57419944,57419975,1F,5659,TURBO
4116495,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.8323,-76.42933000000001,2007-12-06,2019-07-11,RURAL,47689720,57817413,1F,5051,TURBO
4116496,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,13.2,RST,8.836160000000001,-76.43851,2007-12-06,2014-09-02,RURAL,47641505,53144362,3F,5051,TURBO
4116497,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.83162,-76.44899000000001,2007-12-06,2014-09-02,RURAL,47641488,53144364,1F,5051,TURBO
4116498,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.8313,-76.45061,2007-12-06,2014-09-02,RURAL,47674569,53144367,1F,5051,TURBO
4116499,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,DE REPETICION,PRIMARIA,7.621,T,8.82616,-76.46605,2007-12-06,2014-09-25,RURAL,53144374,53144375,1F,5051,TURBO
4116500,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.80808,-76.46064,2007-12-06,2014-09-02,RURAL,47641464,53144378,1F,5051,TURBO
4116501,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.80375,-76.47157,2007-12-06,2019-10-18,RURAL,47641429,53144380,1F,5051,TURBO
4116502,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.826030000000001,-76.46744,2007-12-06,2014-09-02,RURAL,47641446,53144381,1F,5051,TURBO
4116504,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.825560000000001,-76.46996,2007-12-06,2020-04-17,RURAL,47641435,53144385,1F,5051,TURBO
4116505,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.823160000000001,-76.47726999999999,2007-12-06,2016-02-02,RURAL,47641419,53144397,1F,5051,TURBO
4116506,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.8201,-76.48059,2007-12-06,2016-02-02,RURAL,47641413,53144399,1F,5051,TURBO
4116507,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.80595,-76.49927,2007-12-06,2018-07-07,RURAL,47641338,53144409,1F,5659,TURBO
4116509,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.75557,-76.53299,2007-12-06,2019-10-02,URBANO,47641148,53144647,1F,5659,TURBO
