G3E_FID,DEPARTAMEN,MUNICIPIO,COMUNA,BARRIO,VEREDA,SUBESTACIO,CIRCUITO,CIRCUITO_S,EST_ESTABL,CODIGO,TIPO_RED,TENSION,FASES,USO,FID_ANTERI,COOR_X,COOR_Y,COOR_Z,COOR_GPS_L,COOR_GPS_1,FECHA_COLO,FECHA_INST,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,EST_OPERAT,TIPO_RED_C,SUBESTACI1,CIRCUITO_C,TENSION_CO,FASES_CONN,CAPACIDAD_,FECHA_ACTU,NUMERO_FAS,DEPARTAME1,MUNICIPIO_,SUBREGION
12517399,ANTIOQUIA,TURBO,,,,URABA,411-44,411-44,CLOSED,C4101,SUBTRANSMISION,44,TSR,NORMAL,12517399,727219.02,1392355.825,,8.13657,-76.55193,11/9/2010,11/9/2010,9/10/2012,RURAL,57298864,57298865,CLOSED,SUBTRANSMISION,URABA,411-44,44,TSR,600,12/19/2017,3F,5,5837,TURBO
12523273,ANTIOQUIA,NECOCLÍ,NECOCLÍ,CARIBE,NECOCLI,NECOCLI,415-12,415-11,OPEN,C408,PRIMARIA,13.2,RST,NORMAL,12523273,702097.69,1424403.349,,8.42452,-76.78162,11/16/2010,9/23/2010,7/7/2018,URBANO,57300994,57296144,CLOSED,PRIMARIA,NECOCLI,415-12,13.2,RST,600,4/16/2018,3F,5,5490,TURBO
12541666,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,URABA,411-44,411-44,CLOSED,C4137,SUBTRANSMISION,44,RST,NORMAL,12541666,745157.176,1408943.645,,8.28739,-76.39017,12/2/2010,12/2/2010,7/7/2018,URBANO,57307626,57678625,CLOSED,SUBTRANSMISION,URABA,411-44,44,RST,600,12/19/2017,3F,5,5665,TURBO
12647992,ANTIOQUIA,NECOCLÍ,,,BOTIJUELA,NECOCLI,415-13,415-13,OPEN,C409,PRIMARIA,13.2,TSR,NORMAL,12647992,709437.962,1432257.006,,8.49787,-76.71491,2/23/2011,9/28/2010,4/2/2020,RURAL,58678276,58678282,CLOSED,PRIMARIA,NECOCLI,415-13,13.2,TSR,600,4/13/2018,3F,5,5490,TURBO
12665851,ANTIOQUIA,APARTADÓ,,,APARTADO,APARTADO,401-42,401-42,CLOSED,C4122,SUBTRANSMISION,44,TSR,NORMAL,12665851,717832.429,1363260.848,,7.87321,-76.63537,3/29/2011,3/29/2011,7/7/2018,URBANO,57436355,57436356,CLOSED,SUBTRANSMISION,APARTADO,401-42,44,TSR,600,4/12/2018,3F,5,5045,APARTADO
12674896,ANTIOQUIA,TURBO,,,,URABA,411-44,411-44,CLOSED,C4100,SUBTRANSMISION,44,TSR,NORMAL,12674896,715598.896,1385093.057,,8.07031,-76.65685,4/7/2011,4/7/2011,9/5/2012,RURAL,57341193,57341194,CLOSED,SUBTRANSMISION,URABA,411-44,44,TSR,600,12/19/2017,3F,5,5837,TURBO
12701886,ANTIOQUIA,APARTADÓ,,,VIJAGUAL,CAREPA,412-13,412-13,CLOSED,C4164,PRIMARIA,13.2,SRT,NORMAL,12701886,715964.372,1355390.403,-1,7.80213,-76.65178,5/25/2011,5/25/2011,7/15/2019,RURAL,57958972,57958967,CLOSED,PRIMARIA,CAREPA,412-13,13.2,SRT,600,4/10/2018,3F,5,5045,APARTADO
12702586,ANTIOQUIA,TURBO,,,,URABA,411-13,411-13,OPEN,C448,PRIMARIA,13.2,RST,NORMAL,12702586,714768.688,1386536.971,,8.08331,-76.66445,5/26/2011,4/19/2013,4/23/2013,RURAL,57351828,57351835,CLOSED,PRIMARIA,URABA,411-13,13.2,RST,600,4/16/2018,3F,5,5837,TURBO
12702596,ANTIOQUIA,TURBO,,,,URABA,411-13,411-13,CLOSED,C449,PRIMARIA,13.2,TSR,NORMAL,12702596,714595.285,1387279.881,,8.09001,-76.66607,5/26/2011,5/26/2011,4/21/2012,RURAL,57351836,57351837,CLOSED,PRIMARIA,URABA,411-13,13.2,TSR,600,4/16/2018,3F,5,5837,TURBO
12703175,ANTIOQUIA,NECOCLÍ,NECOCLÍ,CARIBE,NECOCLI,NECOCLI,415-11,415-11,CLOSED,C407,PRIMARIA,13.2,RST,NORMAL,12703175,701717.816,1424354.585,,8.42408,-76.78505,5/26/2011,5/26/2011,7/7/2018,URBANO,57355282,57355283,CLOSED,PRIMARIA,NECOCLI,415-11,13.2,RST,600,4/13/2018,3F,5,5490,TURBO
12703207,ANTIOQUIA,SAN JUAN DE URABÁ,,,,ARBOLETES,409-12,409-12,CLOSED,C4159,PRIMARIA,13.2,RST,NORMAL,12703207,731141.341,1461575.503,,8.76208,-76.5203,5/26/2011,5/26/2011,7/7/2018,RURAL,47641215,57419119,CLOSED,PRIMARIA,ARBOLETES,409-12,13.2,RST,600,4/13/2018,3F,5,5659,TURBO
12703212,ANTIOQUIA,SAN JUAN DE URABÁ,,,,ARBOLETES,409-12,409-12,CLOSED,C44374,PRIMARIA,13.2,RST,NORMAL,12703212,730382.595,1461496.725,,8.76132,-76.52718,5/26/2011,5/26/2011,7/7/2018,URBANO,47641173,57352195,CLOSED,PRIMARIA,ARBOLETES,409-12,13.2,RST,600,4/13/2018,3F,5,5659,TURBO
12704450,ANTIOQUIA,TURBO,,,,CIRILO,413-11,413-11,CLOSED,C412,PRIMARIA,7.621,R,NORMAL,12704450,706194.51,1398517.749,,8.19102,-76.74286,5/30/2011,5/30/2011,4/8/2014,RURAL,57352679,57352680,CLOSED,PRIMARIA,CIRILO,413-11,7.621,R,600,4/16/2018,1F,5,5837,TURBO
12711800,ANTIOQUIA,TURBO,,,,NUEVA COLONIA,406-11,406-11,CLOSED,C41373,PRIMARIA,13.2,TSR,NORMAL,12711800,711407.831,1370261.12,,7.9361,-76.69398,6/9/2011,6/9/2011,12/13/2011,RURAL,57384810,57386344,CLOSED,PRIMARIA,NUEVA COLONIA,406-11,13.2,TSR,600,4/16/2018,3F,5,5837,TURBO
12726159,ANTIOQUIA,NECOCLÍ,,,,LA ATOYOSA,414-11,414-11,CLOSED,C43473,PRIMARIA,13.2,TSR,NORMAL,12726159,719396.429,1437200.17,,8.5412,-76.62546,7/13/2011,7/13/2011,7/7/2018,RURAL,57361831,57361832,CLOSED,PRIMARIA,LA ATOYOSA,414-11,13.2,TSR,600,4/16/2018,3F,5,5490,TURBO
12731092,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-11,401-11,CLOSED,C41190,PRIMARIA,13.2,STR,NORMAL,12731092,718395.272,1365136.16,,7.8902,-76.63038,7/27/2011,7/27/2011,7/7/2018,URBANO,57363718,57363720,CLOSED,PRIMARIA,APARTADO,401-11,13.2,STR,600,4/16/2018,3F,5,5045,APARTADO
12735861,ANTIOQUIA,MUTATÁ,,,,CAUCHERAS,404-12,404-12,CLOSED,C418,PRIMARIA,13.2,TSR,NORMAL,12735861,725945.445,1306543.42,,7.36131,-76.55893,8/12/2011,7/11/2011,7/7/2018,RURAL,57365615,47637525,CLOSED,PRIMARIA,CAUCHERAS,404-12,13.2,TSR,600,4/16/2018,3F,5,5480,APARTADO
12736226,ANTIOQUIA,CAREPA,,,CASA VERDE,CAREPA,412-13,412-13,CLOSED,C41468,PRIMARIA,13.2,SRT,NORMAL,12736226,715454.785,1352664.994,,7.77693,-76.65662,8/16/2011,7/11/2011,11/19/2019,RURAL,51147499,57987346,CLOSED,PRIMARIA,CAREPA,412-13,13.2,SRT,600,4/10/2018,3F,5,5147,APARTADO
12736232,ANTIOQUIA,CAREPA,,,CASA VERDE,CAREPA,412-11,412-11,CLOSED,C41467,PRIMARIA,13.2,RST,NORMAL,12736232,715458.941,1352661.696,,7.77685,-76.65665,8/16/2011,7/11/2011,11/18/2019,RURAL,51147477,57851532,CLOSED,PRIMARIA,CAREPA,412-11,13.2,RST,600,4/10/2018,3F,5,5147,APARTADO
12736240,ANTIOQUIA,CAREPA,,,CASA VERDE,CAREPA,412-12,412-12,CLOSED,C41470,PRIMARIA,13.2,TSR,NORMAL,12736240,715444.467,1352644.314,,7.77685,-76.65658,8/16/2011,7/11/2011,11/20/2019,RURAL,51147489,57365783,CLOSED,PRIMARIA,CAREPA,412-12,13.2,TSR,600,3/21/2018,3F,5,5147,APARTADO
12736245,ANTIOQUIA,CAREPA,,,CASA VERDE,CAREPA,412-14,412-14,CLOSED,C41469,PRIMARIA,13.2,TSR,NORMAL,12736245,715451.835,1352640.529,,7.77687,-76.65656,8/16/2011,7/11/2011,11/20/2019,RURAL,57365785,57365791,CLOSED,PRIMARIA,CAREPA,412-14,13.2,TSR,600,3/24/2018,3F,5,5147,APARTADO
12736880,ANTIOQUIA,MUTATÁ,,,CAUCHERAS,CAUCHERAS,404-12,404-12,CLOSED,C416,PRIMARIA,13.2,TSR,NORMAL,12736880,733513.783,1304038.339,,7.33909,-76.49028,8/17/2011,7/9/2011,7/7/2018,RURAL,57366129,57366130,CLOSED,PRIMARIA,CAUCHERAS,404-12,13.2,TSR,600,4/16/2018,3F,5,5480,APARTADO
12739556,ANTIOQUIA,CHIGORODÓ,,,,CAUCHERAS,404-12,404-12,CLOSED,C41073,PRIMARIA,13.2,TSR,NORMAL,12739556,723764.77,1321766.388,,7.49872,-76.57944,8/23/2011,7/18/2011,7/7/2018,RURAL,57367183,57367184,CLOSED,PRIMARIA,CAUCHERAS,404-12,13.2,TSR,600,4/16/2018,3F,5,5172,APARTADO
12743128,ANTIOQUIA,MUTATÁ,,,MUTATA,CAUCHERAS,404-11,404-11,CLOSED,C4967,PRIMARIA,7.621,T,NORMAL,12743128,739756.027,1292940.057,,7.23908,-76.43331,9/1/2011,7/28/2011,3/25/2020,RURAL,58015689,58015690,CLOSED,PRIMARIA,CAUCHERAS,404-11,7.621,T,600,4/16/2018,1F,5,5480,APARTADO
12743136,ANTIOQUIA,MUTATÁ,,,MUTATA,CAUCHERAS,404-11,404-11,CLOSED,C4968,PRIMARIA,7.621,T,NORMAL,12743136,739761.604,1292922.747,,7.23899,-76.43329,9/1/2011,7/28/2011,3/25/2020,RURAL,58015691,58015692,CLOSED,PRIMARIA,CAUCHERAS,404-11,7.621,T,600,4/16/2018,1F,5,5480,APARTADO
12747127,ANTIOQUIA,TURBO,,,,URABA,411-42,411-42,CLOSED,C4121,SUBTRANSMISION,44,TSR,NORMAL,12747127,711800.396,1391293.544,,8.1261,-76.69163,9/9/2011,9/9/2011,7/7/2018,RURAL,57370030,57370031,CLOSED,SUBTRANSMISION,URABA,411-42,44,TSR,600,3/6/2018,3F,5,5837,TURBO
12752395,ANTIOQUIA,CAREPA,,,CASA VERDE,CAREPA,412-13,412-13,CLOSED,C41169,PRIMARIA,13.2,SRT,NORMAL,12752395,715684.627,1353672.168,,7.78656,-76.65454,9/20/2011,7/9/2011,3/1/2019,RURAL,57621638,57372407,CLOSED,PRIMARIA,CAREPA,412-13,13.2,SRT,600,4/10/2018,3F,5,5147,APARTADO
12763098,ANTIOQUIA,APARTADÓ,,,,CAREPA,412-13,412-13,CLOSED,C41173,PRIMARIA,13.2,SRT,NORMAL,12763098,715856.383,1354551.672,,7.79445,-76.6528,10/8/2011,7/16/2011,7/7/2018,RURAL,47646518,57375205,CLOSED,PRIMARIA,CAREPA,412-13,13.2,SRT,600,4/10/2018,3F,5,5045,APARTADO
12767124,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-15,401-13,OPEN,C41076,PRIMARIA,13.2,STR,NORMAL,12767124,717935.398,1364623.923,,7.88555,-76.63452,10/13/2011,9/7/2011,7/7/2018,URBANO,57275337,57376586,CLOSED,PRIMARIA,APARTADO,401-15,13.2,STR,600,2/27/2018,3F,5,5045,APARTADO
12770803,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-15,401-15,CLOSED,C433,PRIMARIA,13.2,STR,NORMAL,12770803,719856.92,1363672.603,,7.87706,-76.61706,10/21/2011,9/6/2011,7/7/2018,URBANO,47633373,57377932,CLOSED,PRIMARIA,APARTADO,401-15,13.2,STR,600,2/27/2018,3F,5,5045,APARTADO
12771730,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-14,401-14,CLOSED,C4868,PRIMARIA,13.2,STR,NORMAL,12771730,719347.276,1363971.976,,7.87974,-76.62169,10/24/2011,9/8/2011,7/7/2018,URBANO,57378262,57378265,CLOSED,PRIMARIA,APARTADO,401-14,13.2,STR,600,1/25/2018,3F,5,5045,APARTADO
12771738,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-15,401-15,CLOSED,C4767,PRIMARIA,13.2,STR,NORMAL,12771738,719348.712,1363973.031,,7.87975,-76.62168,10/24/2011,9/8/2011,7/7/2018,URBANO,47633364,57378266,CLOSED,PRIMARIA,APARTADO,401-15,13.2,STR,600,2/27/2018,3F,5,5045,APARTADO
12772313,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-17,401-17,CLOSED,C41623,PRIMARIA,13.2,RTS,NORMAL,12772313,719591.915,1363260.749,,7.87333,-76.61944,10/25/2011,10/25/2011,7/7/2018,URBANO,47633910,57378466,CLOSED,PRIMARIA,APARTADO,401-17,13.2,RTS,600,3/6/2018,3F,5,5045,APARTADO
12772887,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-17,401-17,CLOSED,C41624,PRIMARIA,13.2,RTS,NORMAL,12772887,718954.116,1363624.334,,7.87658,-76.62524,10/26/2011,10/26/2011,7/7/2018,URBANO,57378636,57378638,CLOSED,PRIMARIA,APARTADO,401-17,13.2,RTS,600,3/6/2018,3F,5,5045,APARTADO
12775457,ANTIOQUIA,TURBO,,,,TURBO,402-11,402-11,CLOSED,C4189,PRIMARIA,13.2,TSR,NORMAL,12775457,707350.598,1388466.235,,8.1003,-76.7318,10/31/2011,10/31/2011,6/11/2013,URBANO,57399251,57399252,CLOSED,PRIMARIA,TURBO,402-11,13.2,TSR,600,3/9/2018,3F,5,5837,TURBO
12781213,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-13,401-13,CLOSED,C4478,PRIMARIA,13.2,RST,NORMAL,12781213,718318.539,1364872.426,,7.88781,-76.63106,11/10/2011,9/6/2011,7/7/2018,URBANO,47633108,57381531,CLOSED,PRIMARIA,APARTADO,401-13,13.2,RST,600,2/28/2018,3F,5,5045,APARTADO
12783413,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-13,401-13,CLOSED,C4481,PRIMARIA,13.2,RTS,NORMAL,12783413,717731.65,1365139.629,,7.8902,-76.6364,11/16/2011,9/17/2011,7/7/2018,URBANO,57382327,57382328,CLOSED,PRIMARIA,APARTADO,401-13,13.2,RTS,600,2/28/2018,3F,5,5045,APARTADO
12789276,ANTIOQUIA,SAN JUAN DE URABÁ,,,SAN JUANCITO,LA ATOYOSA,414-13,409-12,OPEN,C455,PRIMARIA,13.2,RST,NORMAL,12789276,733092.793,1456803.306,,8.71914,-76.50227,11/28/2011,11/28/2011,10/25/2018,RURAL,57452594,57494822,CLOSED,PRIMARIA,LA ATOYOSA,414-13,13.2,RST,600,10/17/2018,3F,5,5659,TURBO
12797865,ANTIOQUIA,CAREPA,CAREPA,12 DE OCTUBRE,CAREPA,CAREPA,412-14,412-14,CLOSED,C4119,PRIMARIA,13.2,RST,NORMAL,12797865,715523.836,1350701.285,,7.75968,-76.6556,12/19/2011,12/19/2011,8/29/2017,URBANO,57373268,57387463,CLOSED,PRIMARIA,CAREPA,412-14,13.2,RST,600,3/24/2018,3F,5,5147,APARTADO
12798190,ANTIOQUIA,CAREPA,,,,CAREPA,412-12,412-11,OPEN,C4357,PRIMARIA,13.2,TSR,NORMAL,12798190,715422.187,1350308.631,,7.7561,-76.65649,12/19/2011,1/22/2013,1/22/2013,URBANO,57387650,57366647,CLOSED,PRIMARIA,CAREPA,412-12,13.2,TSR,600,3/21/2018,3F,5,5147,APARTADO
12805475,ANTIOQUIA,APARTADÓ,,,CHURIDO PUENTE,APARTADO,401-16,401-16,CLOSED,C4382,PRIMARIA,13.2,RTS,NORMAL,12805475,716764.387,1360265.674,,7.84611,-76.64488,1/11/2012,10/7/2011,3/4/2020,RURAL,58010909,58010913,CLOSED,PRIMARIA,APARTADO,401-16,13.2,RTS,600,4/10/2018,3F,5,5045,APARTADO
12805546,ANTIOQUIA,APARTADÓ,,,CHURIDO PUENTE,APARTADO,401-16,401-16,CLOSED,C4383,PRIMARIA,13.2,RTS,NORMAL,12805546,716750.486,1360278.476,,7.84618,-76.64495,1/11/2012,10/7/2011,3/4/2020,RURAL,58010932,58010937,CLOSED,PRIMARIA,APARTADO,401-16,13.2,RTS,600,4/10/2018,3F,5,5045,APARTADO
12807599,ANTIOQUIA,CHIGORODÓ,,,,CHIGORODO,403-14,403-14,CLOSED,C4482,PRIMARIA,13.2,RST,NORMAL,12807599,713141.06,1342121.966,,7.68203,-76.6767,1/16/2012,1/16/2012,7/7/2018,RURAL,57391023,47635500,CLOSED,PRIMARIA,CHIGORODO,403-14,13.2,RST,600,4/11/2018,3F,5,5172,APARTADO
12808199,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-16,401-16,CLOSED,C4378,PRIMARIA,13.2,STR,NORMAL,12808199,717689.9,1362610.709,,7.86735,-76.63663,1/17/2012,1/17/2012,7/7/2018,URBANO,47636998,57451156,CLOSED,PRIMARIA,APARTADO,401-16,13.2,STR,600,4/10/2018,3F,5,5045,APARTADO
12808887,ANTIOQUIA,CHIGORODÓ,,,,CHIGORODO,403-12,403-12,CLOSED,C4484,PRIMARIA,13.2,TSR,NORMAL,12808887,711582.305,1340875.026,,7.67068,-76.69075,1/19/2012,10/9/2011,7/7/2018,URBANO,47635297,57391514,CLOSED,PRIMARIA,CHIGORODO,403-12,13.2,TSR,600,4/5/2018,3F,5,5172,APARTADO
12815880,ANTIOQUIA,TURBO,,,LA TRAMPA,URABA,411-13,411-13,CLOSED,C4112,PRIMARIA,13.2,ST,NORMAL,12815880,720275.156,1387597.317,,8.09317,-76.61461,2/3/2012,11/27/2011,8/14/2019,RURAL,57394056,57394058,CLOSED,PRIMARIA,URABA,411-13,13.2,ST,600,4/16/2018,2F,5,5837,TURBO
12829182,ANTIOQUIA,APARTADÓ,APARTADÓ,OBRERO,APARTADO,APARTADO,401-13,401-13,CLOSED,C4475,PRIMARIA,13.2,RTS,NORMAL,12829182,719134.946,1364128.356,,7.88112,-76.62367,2/23/2012,10/13/2011,7/7/2018,URBANO,57398608,57398609,CLOSED,PRIMARIA,APARTADO,401-13,13.2,RTS,600,2/28/2018,3F,5,5045,APARTADO
12831220,ANTIOQUIA,NECOCLÍ,,,,NECOCLI,415-12,415-12,CLOSED,C41198,PRIMARIA,13.2,STR,NORMAL,12831220,704908.482,1423118.31,,8.41313,-76.75604,2/27/2012,12/19/2011,7/7/2018,RURAL,57399260,57399262,CLOSED,PRIMARIA,NECOCLI,415-12,13.2,STR,600,4/16/2018,3F,5,5490,TURBO
12831228,ANTIOQUIA,NECOCLÍ,,,,NECOCLI,415-12,415-12,CLOSED,C41199,PRIMARIA,13.2,STR,NORMAL,12831228,704924.032,1423122.494,,8.41317,-76.7559,2/27/2012,12/19/2011,7/7/2018,RURAL,57399266,57399267,CLOSED,PRIMARIA,NECOCLI,415-12,13.2,STR,600,4/16/2018,3F,5,5490,TURBO
12831864,ANTIOQUIA,TURBO,,,,TURBO,402-11,402-12,OPEN,C4187,PRIMARIA,13.2,TSR,NORMAL,12831864,706201.215,1386630.079,,8.08365,-76.74211,2/27/2012,11/24/2011,7/17/2017,URBANO,47633990,47634061,CLOSED,PRIMARIA,TURBO,402-11,13.2,TSR,600,3/9/2018,3F,5,5837,TURBO
12839919,ANTIOQUIA,ARBOLETES,,,LAS PAVITAS,ARBOLETES,409-12,409-12,CLOSED,C4374,PRIMARIA,7.621,T,NORMAL,12839919,742528.429,1465219.728,,8.79566,-76.41711,3/12/2012,3/12/2012,8/27/2019,RURAL,57968038,57968039,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,T,600,8/27/2019,1F,5,5051,TURBO
12840646,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-18,401-18,CLOSED,C4667,PRIMARIA,13.2,STR,NORMAL,12840646,719685.259,1363252.826,,7.87326,-76.61859,3/13/2012,3/13/2012,7/7/2018,RURAL,57402121,57402122,CLOSED,PRIMARIA,APARTADO,401-18,13.2,STR,600,4/3/2018,3F,5,5045,APARTADO
12846021,ANTIOQUIA,TURBO,,,,TURBO,402-12,402-14,OPEN,C430,PRIMARIA,13.2,TSR,NORMAL,12846021,707493.859,1388595.583,,8.10148,-76.73051,3/26/2012,11/22/2011,7/17/2017,URBANO,57403761,47634492,CLOSED,PRIMARIA,TURBO,402-12,13.2,TSR,600,4/3/2018,3F,5,5837,TURBO
12846184,ANTIOQUIA,TURBO,,,,TURBO,402-13,402-13,CLOSED,C41091,PRIMARIA,13.2,TSR,NORMAL,12846184,708462.23,1389846.093,,8.11283,-76.7218,3/26/2012,11/23/2011,4/19/2012,RURAL,57403859,57403860,CLOSED,PRIMARIA,TURBO,402-13,13.2,TSR,600,4/5/2018,3F,5,5837,TURBO
12847812,ANTIOQUIA,TURBO,,,,TURBO,402-13,402-13,CLOSED,C41084,PRIMARIA,13.2,TSR,NORMAL,12847812,709589.01,1390176.294,,8.11588,-76.71161,3/29/2012,11/24/2011,7/23/2012,RURAL,47634396,57429076,CLOSED,PRIMARIA,TURBO,402-13,13.2,TSR,600,4/5/2018,3F,5,5837,TURBO
12852584,ANTIOQUIA,ARBOLETES,,,,LA ATOYOSA,414-13,414-13,CLOSED,C43573,PRIMARIA,13.2,RST,NORMAL,12852584,741013.677,1454043.251,,8.6946,-76.43023,4/12/2012,1/18/2012,9/25/2018,RURAL,57406458,57406293,CLOSED,PRIMARIA,LA ATOYOSA,414-13,13.2,RST,600,10/6/2018,3F,5,5051,TURBO
12862050,ANTIOQUIA,TURBO,,,,URABA,411-13,411-13,CLOSED,C4111,PRIMARIA,13.2,TSR,NORMAL,12862050,710185.298,1386589.366,,8.08352,-76.706,4/23/2012,12/3/2011,5/17/2012,RURAL,57409287,57410859,CLOSED,PRIMARIA,URABA,411-13,13.2,TSR,600,4/16/2018,3F,5,5837,TURBO
12864938,ANTIOQUIA,TURBO,,,,URABA,411-13,411-13,CLOSED,C41240,PRIMARIA,13.2,RST,NORMAL,12864938,714605.066,1387717.413,,8.09396,-76.666,4/26/2012,12/8/2011,5/17/2012,RURAL,47642824,57410470,CLOSED,PRIMARIA,URABA,411-13,13.2,RST,600,4/16/2018,3F,5,5837,TURBO
12868825,ANTIOQUIA,TURBO,TURBO,JESUS MORA,TURBO,TURBO,402-14,402-14,CLOSED,C434,PRIMARIA,13.2,TSR,NORMAL,12868825,707821.745,1387937.918,,8.09554,-76.72749,5/3/2012,11/23/2011,7/7/2018,URBANO,57411815,57412075,CLOSED,PRIMARIA,TURBO,402-14,13.2,TSR,600,4/16/2018,3F,5,5837,TURBO
12869535,ANTIOQUIA,TURBO,TURBO,SAN MARTIN,TURBO,TURBO,402-15,402-15,CLOSED,C4172,PRIMARIA,13.2,TSR,NORMAL,12869535,708097.624,1387293.596,,8.08972,-76.72497,5/4/2012,11/26/2011,9/8/2017,URBANO,51146516,57413352,CLOSED,PRIMARIA,TURBO,402-15,13.2,TSR,600,4/13/2018,3F,5,5837,TURBO
12872731,ANTIOQUIA,TURBO,,,CURRULAO,URABA,411-12,411-12,CLOSED,C4585,PRIMARIA,13.2,TSR,NORMAL,12872731,717558.955,1377092.8,,7.99815,-76.63862,5/9/2012,11/23/2011,6/7/2019,RURAL,57412968,57412972,CLOSED,PRIMARIA,URABA,411-12,13.2,TSR,600,1/2/2018,3F,5,5837,TURBO
12875467,ANTIOQUIA,ARBOLETES,,,,ARBOLETES,409-11,409-11,CLOSED,C43673,PRIMARIA,7.621,R,NORMAL,12875467,743703.679,1469774.267,,8.83687,-76.40669,5/11/2012,2/18/2012,5/11/2012,RURAL,57185505,57413845,CLOSED,PRIMARIA,ARBOLETES,409-11,7.621,R,600,4/9/2018,1F,5,5051,TURBO
12875517,ANTIOQUIA,ARBOLETES,,,,ARBOLETES,409-11,409-11,CLOSED,C43674,PRIMARIA,7.621,R,NORMAL,12875517,743707.207,1469756.449,,8.83671,-76.40665,5/11/2012,2/18/2012,5/11/2012,RURAL,57413869,57413870,CLOSED,PRIMARIA,ARBOLETES,409-11,7.621,R,600,4/9/2018,1F,5,5051,TURBO
12879659,ANTIOQUIA,TURBO,,,CURRULAO,URABA,411-12,411-11,OPEN,C41446,PRIMARIA,13.2,TSR,NORMAL,12879659,717785.196,1376361.689,,7.99157,-76.63654,5/17/2012,11/26/2011,6/8/2012,RURAL,47642646,51143935,CLOSED,PRIMARIA,URABA,411-12,13.2,TSR,600,1/2/2018,3F,5,5837,TURBO
12900906,ANTIOQUIA,TURBO,,,,URABA,411-11,411-11,CLOSED,C4487,PRIMARIA,13.2,RST,NORMAL,12900906,716614.47,1380381.243,,8.02682,-76.64686,6/26/2012,11/23/2011,10/20/2015,RURAL,47642121,57423994,CLOSED,PRIMARIA,URABA,411-11,13.2,RST,600,4/16/2018,3F,5,5837,TURBO
12922225,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,S.PEDRO URABA,407-41,407-41,CLOSED,C4106,SUBTRANSMISION,44,TSR,NORMAL,12922225,753067.618,1420898.971,,8.39581,-76.31903,8/6/2012,1/16/2012,7/7/2018,RURAL,57432275,57432278,CLOSED,SUBTRANSMISION,S.PEDRO URABA,407-41,44,TSR,600,3/1/2018,3F,5,5665,TURBO
12933696,ANTIOQUIA,TURBO,,,,URABA,411-41,411-41,CLOSED,C461,SUBTRANSMISION,44,TSR,NORMAL,12933696,714006.414,1370481.685,,7.93824,-76.67044,8/16/2012,8/16/2012,5/3/2019,RURAL,57435690,57435691,CLOSED,SUBTRANSMISION,URABA,411-41,44,TSR,0,3/8/2018,3F,5,5837,TURBO
12941137,ANTIOQUIA,NECOCLÍ,,,,NECOCLI,415-13,414-11,OPEN,C4341,PRIMARIA,13.2,TSR,NORMAL,12941137,715754.738,1438078.911,,8.54892,-76.65856,8/22/2012,8/22/2012,7/7/2018,RURAL,57544489,57544490,CLOSED,PRIMARIA,NECOCLI,415-13,13.2,TSR,600,4/13/2018,3F,5,5490,TURBO
12942802,ANTIOQUIA,TURBO,,,,URABA,411-41,411-42,OPEN,C485,SUBTRANSMISION,44,RST,NORMAL,12942802,715884.487,1383069.532,,8.05205,-76.65414,8/24/2012,4/18/2012,8/24/2012,RURAL,57438240,47145747,CLOSED,SUBTRANSMISION,URABA,411-41,44,RST,0,3/8/2018,3F,5,5837,TURBO
12942993,ANTIOQUIA,NECOCLÍ,,,,NECOCLI,415-12,415-12,CLOSED,C4243,PRIMARIA,13.2,TSR,NORMAL,12942993,703655.956,1423858.221,,8.41974,-76.76745,8/27/2012,8/27/2012,7/7/2018,RURAL,57301999,57438453,CLOSED,PRIMARIA,NECOCLI,415-12,13.2,TSR,0,4/16/2018,3F,5,5490,TURBO
12945777,ANTIOQUIA,ARBOLETES,,,ATOYOSA,S.PEDRO URABA,407-41,407-41,OPEN,C452,SUBTRANSMISION,44,TSR,NORMAL,12945777,741849.813,1453167.654,,8.68617,-76.42248,9/3/2012,9/7/2017,9/13/2017,RURAL,57837122,57837123,CLOSED,SUBTRANSMISION,S.PEDRO URABA,407-41,44,TSR,600,3/1/2018,3F,5,5051,TURBO
12945845,ANTIOQUIA,APARTADÓ,,,,APARTADO,401-14,401-14,CLOSED,C4867,PRIMARIA,13.2,STR,NORMAL,12945845,719996.205,1363589.043,,7.87631,-76.61579,9/3/2012,9/3/2012,7/7/2018,URBANO,47633201,57440244,CLOSED,PRIMARIA,APARTADO,401-14,13.2,STR,600,1/25/2018,3F,5,5045,APARTADO
