G3E_FID,MERCADO,DEPARTAMEN,MUNICIPIO,COMUNA,BARRIO,CORREGIMIE,LOCALIZACI,SUBESTACIO,CIRCUITO,CIRCUITO_S,EST_ESTABL,TIPO_AISLA,TIPO_RED,TENSION,FASES,CAPACIDAD_,FID_ANTERI,COOR_X,COOR_Y,COOR_Z,COOR_GPS_L,COOR_GPS_1,FECHA_COLO,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,EST_OPERAT,TIPO_RED_C,SUBESTACI1,CIRCUITO_C,TENSION_CO,FASES_CONN,UBICACION_,FECHA_ACTU,NUMERO_FAS,MUNICIPIO_,SUBREGION
12658486,REGIONAL,ANTIOQUIA,CAREPA,,,,,CAREPA,412-14,412-14,CLOSED,NORMAL,PRIMARIA,7.621,R,15,12658486,718800.457,1351799.684,,7.76975,-76.62598,3/10/2011,6/22/2015,RURAL,57390582,57390726,CLOSED,PRIMARIA,CAREPA,412-14,7.621,R,12658486-5,3/24/2018,1F,5147,APARTADO
12658558,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,25,12658558,705304.453,1432263.668,,8.49576,-76.75302,3/10/2011,7/7/2018,RURAL,57420687,57335130,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12658558-5,4/13/2018,1F,5490,TURBO
12658728,REGIONAL,ANTIOQUIA,APARTADÓ,,,,,APARTADO,401-15,401-15,CLOSED,NORMAL,PRIMARIA,7.621,S,25,12658728,717058.49,1365207.981,,7.89075,-76.6425,3/10/2011,7/7/2018,URBANO,47633267,57377267,CLOSED,PRIMARIA,APARTADO,401-15,7.621,S,12658728-5,2/27/2018,1F,5045,APARTADO
12659807,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,15,12659807,704497.116,1434499.65,,8.5159,-76.76048,3/11/2011,7/7/2018,RURAL,57335569,57335612,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12659807-5,4/13/2018,1F,5490,TURBO
12660088,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12660088,704640.372,1434082.9,,8.51214,-76.75916,3/14/2011,7/7/2018,RURAL,57335767,57335768,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12660088-5,4/13/2018,1F,5490,TURBO
12660163,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12660163,704302.256,1434506.262,,8.51595,-76.76225,3/14/2011,7/7/2018,RURAL,57420899,57335790,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12660163-5,4/13/2018,1F,5490,TURBO
12660330,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12660330,706030.902,1433739.384,,8.50913,-76.74652,3/14/2011,7/7/2018,RURAL,57335864,57188562,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12660330-5,4/13/2018,1F,5490,TURBO
12660417,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12660417,706148.249,1434034.782,,8.5118,-76.74547,3/15/2011,7/7/2018,RURAL,57335904,57188844,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12660417-5,4/13/2018,1F,5490,TURBO
12661216,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,6,12661216,706866.849,1433285.749,,8.50508,-76.73891,3/16/2011,7/7/2018,RURAL,57336168,57336154,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12661216-5,4/13/2018,1F,5490,TURBO
12661567,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,R,15,12661567,715351.981,1385022.04,,8.06966,-76.65908,3/16/2011,2/8/2016,RURAL,57398034,57336362,CLOSED,PRIMARIA,URABA,411-13,7.621,R,12661567-5,4/16/2018,1F,5837,TURBO
12661723,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12661723,703479.782,1434726.697,,8.51789,-76.76973,3/17/2011,7/7/2018,RURAL,57421146,57336352,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12661723-5,4/13/2018,1F,5490,TURBO
12661780,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,15,12661780,703033.739,1434623.236,,8.51692,-76.77377,3/17/2011,7/7/2018,RURAL,57336377,57336371,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12661780-5,4/13/2018,1F,5490,TURBO
12661792,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,6,12661792,703306.063,1434295.644,,8.51398,-76.77128,3/17/2011,7/7/2018,RURAL,57336379,57336383,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12661792-5,4/13/2018,1F,5490,TURBO
12662276,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,6,12662276,704842.765,1434579.905,,8.51665,-76.75735,3/18/2011,7/7/2018,RURAL,57189125,57336559,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12662276-5,4/13/2018,1F,5490,TURBO
12662327,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,6,12662327,704155.645,1435518.128,,8.52508,-76.76364,3/18/2011,7/7/2018,RURAL,57189350,57336574,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12662327-5,4/13/2018,1F,5490,TURBO
12662561,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12662561,703526.889,1435969.429,,8.52911,-76.76938,3/18/2011,7/7/2018,RURAL,57336664,57336665,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,S,12662561-5,4/13/2018,1F,5490,TURBO
12662735,REGIONAL,ANTIOQUIA,TURBO,,,,,CIRILO,413-11,413-11,CLOSED,DE REPETICION,PRIMARIA,7.621,R,15,12662735,708751.764,1395698.912,,8.16571,-76.71953,3/19/2011,2/8/2016,RURAL,57404753,57404754,CLOSED,PRIMARIA,CIRILO,413-11,7.621,R,12662735-5,4/16/2018,1F,5837,TURBO
12662955,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,6,12662955,709191.621,1433165.717,,8.50416,-76.71778,3/22/2011,7/7/2018,RURAL,57847068,57847069,CLOSED,PRIMARIA,NECOCLI,415-13,13.2,RST,12662955-5,4/13/2018,3F,5490,TURBO
12662976,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,40,12662976,710764.119,1435759.232,,8.52766,-76.7037,3/22/2011,7/24/2018,RURAL,57336866,57336867,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12662976-5,4/13/2018,1F,5490,TURBO
12663205,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12663205,711053.921,1436917.897,,8.53815,-76.70114,3/22/2011,7/7/2018,RURAL,57666150,57666148,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12663205-5,4/13/2018,1F,5490,TURBO
12663409,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12663409,709610.447,1436838.263,,8.53734,-76.71424,3/23/2011,7/7/2018,RURAL,57197566,57337034,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12663409-5,4/13/2018,1F,5490,TURBO
12663423,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,25,12663423,709555.312,1436609.777,,8.53527,-76.71472,3/23/2011,7/7/2018,RURAL,57337039,57337040,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12663423-5,4/13/2018,1F,5490,TURBO
12663581,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12663581,709009.683,1435103.787,,8.52164,-76.71958,3/23/2011,7/7/2018,RURAL,57197878,57433080,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12663581-5,4/13/2018,1F,5490,TURBO
12663721,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12663721,709493.218,1437579.493,,8.54403,-76.71534,3/24/2011,7/7/2018,RURAL,57197198,57337129,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12663721-5,4/13/2018,1F,5490,TURBO
12663857,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12663857,708968.622,1437383.591,,8.54223,-76.72009,3/24/2011,7/7/2018,RURAL,57337198,57337197,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12663857-5,4/13/2018,1F,5490,TURBO
12664393,REGIONAL,ANTIOQUIA,MUTATÁ,,,,,CAUCHERAS,404-11,404-11,CLOSED,NORMAL,PRIMARIA,7.621,S,15,12664393,739125.99,1293250.229,,7.24186,-76.43903,3/25/2011,7/7/2018,URBANO,47637168,57337395,CLOSED,PRIMARIA,CAUCHERAS,404-11,7.621,S,12664393-5,4/16/2018,1F,5480,APARTADO
12664394,REGIONAL,ANTIOQUIA,MUTATÁ,,,,,CAUCHERAS,404-11,404-11,CLOSED,NORMAL,PRIMARIA,13.2,TSR,40,12664394,739125.99,1293250.229,,7.24186,-76.43903,3/25/2011,10/26/2018,URBANO,47637168,57337396,CLOSED,PRIMARIA,CAUCHERAS,404-11,13.2,TSR,12664394-5,4/16/2018,3F,5480,APARTADO
12664396,REGIONAL,ANTIOQUIA,MUTATÁ,,,,,CAUCHERAS,404-11,404-11,CLOSED,NORMAL,PRIMARIA,7.621,T,15,12664396,737562.15,1292277.649,,7.233,-76.45313,3/25/2011,7/7/2018,RURAL,57365286,57367641,CLOSED,PRIMARIA,CAUCHERAS,404-11,7.621,T,12664396-5,4/16/2018,1F,5480,APARTADO
12664892,REGIONAL,ANTIOQUIA,MUTATÁ,,,,,CAUCHERAS,404-12,404-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12664892,733886.739,1305981.876,,7.35663,-76.48704,3/28/2011,7/7/2018,RURAL,57256936,57337621,CLOSED,PRIMARIA,CAUCHERAS,404-12,7.621,R,12664892-5,4/16/2018,1F,5480,APARTADO
12665133,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,T,6,12665133,745944.331,1454600.582,,8.69991,-76.38549,3/28/2011,12/13/2018,RURAL,57404067,57337707,CLOSED,PRIMARIA,LA ATOYOSA,414-12,7.621,T,12665133-5,4/10/2018,1F,5051,TURBO
12665228,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,DE REPETICION,PRIMARIA,13.2,ST,15,12665228,718538.605,1451476.153,,8.6701,-76.63411,3/28/2011,7/7/2018,RURAL,57427202,57427203,CLOSED,PRIMARIA,ARBOLETES,409-12,13.2,ST,12665228-5,4/13/2018,2F,5490,TURBO
12666051,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12666051,715300.131,1384931.054,,8.06883,-76.65954,3/29/2011,3/17/2015,RURAL,57337986,57337993,CLOSED,PRIMARIA,URABA,411-13,7.621,R,12666051-5,4/16/2018,1F,5837,TURBO
12666646,REGIONAL,ANTIOQUIA,SAN JUAN DE URABÁ,,,,,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,15,12666646,727755.298,1447948.57,,8.63879,-76.55024,3/29/2011,5/17/2019,RURAL,57307083,57338198,CLOSED,PRIMARIA,LA ATOYOSA,414-11,7.621,T,12666646-5,4/16/2018,1F,5659,TURBO
12666791,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,6,12666791,744077.812,1466233.6,,8.8049,-76.40309,3/29/2011,7/11/2019,RURAL,57422046,57422050,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,T,12666791-5,4/13/2018,1F,5051,TURBO
12666987,REGIONAL,ANTIOQUIA,TURBO,,,,,PUEBLO BELLO,410-11,410-11,CLOSED,NORMAL,PRIMARIA,7.621,S,6,12666987,734711.601,1407556.796,,8.2743,-76.48483,3/29/2011,2/9/2016,RURAL,57338317,57338319,CLOSED,PRIMARIA,PUEBLO BELLO,410-11,7.621,S,12666987-5,4/10/2018,1F,5837,TURBO
12667088,REGIONAL,ANTIOQUIA,TURBO,,,,,PUEBLO BELLO,410-11,410-11,CLOSED,NORMAL,PRIMARIA,7.621,S,6,12667088,734471.276,1407373.348,,8.27263,-76.487,3/29/2011,2/9/2016,RURAL,57411701,57338335,CLOSED,PRIMARIA,PUEBLO BELLO,410-11,7.621,S,12667088-5,4/10/2018,1F,5837,TURBO
12673680,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12673680,717019.609,1420481.459,,8.39005,-76.64603,4/6/2011,7/7/2018,RURAL,57340664,57340666,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12673680-5,4/16/2018,1F,5490,TURBO
12673686,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12673686,717051.775,1420392.687,,8.38925,-76.64573,4/6/2011,7/7/2018,RURAL,57340669,57340719,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12673686-5,4/16/2018,1F,5490,TURBO
12673803,REGIONAL,ANTIOQUIA,SAN JUAN DE URABÁ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,13.2,TSR,15,12673803,733530.659,1459623.263,,8.74458,-76.49849,4/6/2011,7/7/2018,RURAL,57393961,57452572,CLOSED,PRIMARIA,ARBOLETES,409-12,13.2,TSR,12673803-5,4/13/2018,3F,5659,TURBO
12673985,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12673985,717380.04,1419672.258,,8.38276,-76.64271,4/6/2011,7/7/2018,RURAL,57424805,57340795,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12673985-5,4/16/2018,1F,5490,TURBO
12676720,REGIONAL,ANTIOQUIA,APARTADÓ,,,,,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,13.2,SRT,25,12676720,715938.417,1355008.072,,7.79858,-76.65208,4/8/2011,5/5/2020,RURAL,57341829,57341832,CLOSED,PRIMARIA,CAREPA,412-13,13.2,SRT,12676720-5,4/10/2018,3F,5045,APARTADO
12678532,REGIONAL,ANTIOQUIA,TURBO,,,,,CIRILO,413-11,413-11,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12678532,709062.86,1395749.652,,8.16619,-76.71671,4/12/2011,7/17/2017,RURAL,57214930,57828269,CLOSED,PRIMARIA,CIRILO,413-11,7.621,R,12678532-5,4/16/2018,1F,5837,TURBO
12678805,REGIONAL,ANTIOQUIA,TURBO,,,,,CIRILO,413-11,413-11,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12678805,710005.06,1396654.162,,8.17441,-76.70822,4/12/2011,10/28/2015,RURAL,57214934,57342555,CLOSED,PRIMARIA,CIRILO,413-11,7.621,R,12678805-5,4/16/2018,1F,5837,TURBO
12679165,REGIONAL,ANTIOQUIA,TURBO,,,,,CIRILO,413-11,413-11,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12679165,710411.21,1395169.226,,8.16102,-76.70445,4/12/2011,10/28/2015,RURAL,57342676,57404148,CLOSED,PRIMARIA,CIRILO,413-11,7.621,R,12679165-5,4/16/2018,1F,5837,TURBO
12681446,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12681446,720312.45,1449969.967,,8.6566,-76.61792,4/15/2011,7/7/2018,RURAL,57343679,57343693,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12681446-5,4/13/2018,1F,5490,TURBO
12683250,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,LA ATOYOSA,414-13,414-13,CLOSED,NORMAL,PRIMARIA,7.621,S,6,12683250,734212.367,1449691.701,,8.65491,-76.49172,4/25/2011,6/18/2019,RURAL,57443516,57443517,CLOSED,PRIMARIA,LA ATOYOSA,414-13,7.621,S,12683250-5,10/6/2018,1F,5051,TURBO
12683842,REGIONAL,ANTIOQUIA,TURBO,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12683842,723736.156,1419141.803,-1,8.3783,-76.58503,4/25/2011,7/23/2019,RURAL,57286222,57344638,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12683842-5,4/16/2018,1F,5837,TURBO
12687134,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,SAN PEDRO DE URABÁ,PUEBLO NUEVO,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,25,12687134,746366.25,1407734.381,,8.27653,-76.37914,5/2/2011,5/16/2019,URBANO,57194273,57345836,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12687134-5,4/16/2018,1F,5665,TURBO
12687207,REGIONAL,ANTIOQUIA,CHIGORODÓ,,,,,CHIGORODO,403-12,403-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12687207,698215.286,1341052.813,,7.67153,-76.81178,5/2/2011,7/7/2018,RURAL,57345858,57345859,CLOSED,PRIMARIA,CHIGORODO,403-12,7.621,R,12687207-5,4/5/2018,1F,5172,APARTADO
12687462,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12687462,720293.18,1448287.328,,8.6414,-76.61799,5/3/2011,7/7/2018,RURAL,57345963,57427791,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12687462-5,4/13/2018,1F,5490,TURBO
12687573,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12687573,720327.509,1448794.353,,8.64599,-76.61771,5/3/2011,7/7/2018,RURAL,57427676,57427677,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12687573-5,4/13/2018,1F,5490,TURBO
12688019,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,T,25,12688019,746586.043,1407086.738,,8.27069,-76.37711,5/3/2011,5/16/2019,URBANO,57346208,57346209,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,T,12688019-5,4/16/2018,1F,5665,TURBO
12688200,REGIONAL,ANTIOQUIA,TURBO,,,,,PUEBLO BELLO,410-11,410-11,CLOSED,NORMAL,PRIMARIA,7.621,S,6,12688200,732958.202,1409527.984,,8.29201,-76.50084,5/4/2011,2/9/2016,RURAL,57331439,57346270,CLOSED,PRIMARIA,PUEBLO BELLO,410-11,7.621,S,12688200-5,4/10/2018,1F,5837,TURBO
12688740,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,40,12688740,746853.907,1406978.556,,8.26972,-76.37467,5/4/2011,5/16/2019,URBANO,57249073,57346476,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12688740-5,4/16/2018,1F,5665,TURBO
12688933,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,SAN PEDRO DE URABÁ,SAN ANTONIO,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,25,12688933,746933.887,1406914.321,,8.26915,-76.37395,5/5/2011,5/16/2019,URBANO,57249074,57346559,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12688933-5,4/16/2018,1F,5665,TURBO
12688999,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,OPEN,DE REPETICION,PRIMARIA,7.621,R,10,12688999,747092.332,1406598.629,-1,8.26626,-76.37248,5/5/2011,8/15/2019,RURAL,57346626,57965801,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12688999-5,4/16/2018,1F,5665,TURBO
12689012,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,15,12689012,747181.714,1406606.371,,8.26638,-76.37168,5/5/2011,5/16/2019,RURAL,57346590,57346591,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12689012-5,4/16/2018,1F,5665,TURBO
12689896,REGIONAL,ANTIOQUIA,TURBO,,,,,PUEBLO BELLO,410-11,410-11,CLOSED,NORMAL,PRIMARIA,7.621,S,6,12689896,731104.878,1408987.97,,8.28703,-76.51762,5/6/2011,2/9/2016,RURAL,57346943,57346976,CLOSED,PRIMARIA,PUEBLO BELLO,410-11,7.621,S,12689896-5,4/10/2018,1F,5837,TURBO
12690420,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,T,25,12690420,746731.989,1407410.418,,8.27362,-76.3758,5/9/2011,5/16/2019,URBANO,57568944,57347151,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,T,12690420-5,4/16/2018,1F,5665,TURBO
12691412,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,13.2,SRT,25,12691412,747348.42,1407116.099,,8.27099,-76.3702,5/10/2011,5/16/2019,URBANO,57347543,57347544,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,13.2,SRT,12691412-5,4/16/2018,3F,5665,TURBO
12691452,REGIONAL,ANTIOQUIA,NECOCLÍ,NECOCLÍ,CENTRAL,,,NECOCLI,415-11,415-11,CLOSED,NORMAL,PRIMARIA,13.2,TSR,10,12691452,701155.732,1424946.056,,8.42938,-76.79021,5/10/2011,7/7/2018,URBANO,57347433,57347557,CLOSED,PRIMARIA,NECOCLI,415-11,13.2,TSR,12691452-5,4/13/2018,3F,5490,TURBO
12691564,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-11,415-11,OPEN,NORMAL,PRIMARIA,13.2,TSR,10,12691564,701085.064,1425099.809,,8.4278,-76.78907,5/10/2011,7/7/2018,URBANO,57491161,57491162,CLOSED,PRIMARIA,NECOCLI,415-11,13.2,TSR,12691564-5,4/13/2018,3F,5490,TURBO
12691690,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-11,415-11,CLOSED,NORMAL,PRIMARIA,7.621,T,10,12691690,700769.7,1425545.953,,8.43482,-76.79371,5/10/2011,7/7/2018,RURAL,57347460,57347626,CLOSED,PRIMARIA,NECOCLI,415-11,7.621,T,12691690-5,4/13/2018,1F,5490,TURBO
12691908,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-11,415-11,CLOSED,NORMAL,PRIMARIA,7.621,T,25,12691908,701064.178,1426028.14,,8.43917,-76.79109,5/10/2011,7/7/2018,RURAL,57347508,57466549,CLOSED,PRIMARIA,NECOCLI,415-11,7.621,T,12691908-5,4/13/2018,1F,5490,TURBO
12691921,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-11,415-11,CLOSED,NORMAL,PRIMARIA,7.621,T,10,12691921,700984.509,1426111.032,,8.43992,-76.79182,5/10/2011,7/7/2018,RURAL,57347704,57347705,CLOSED,PRIMARIA,NECOCLI,415-11,7.621,T,12691921-5,4/13/2018,1F,5490,TURBO
12692027,REGIONAL,ANTIOQUIA,APARTADÓ,,,,,APARTADO,401-15,401-15,CLOSED,NORMAL,PRIMARIA,7.621,R,25,12692027,717079.317,1365205.241,,7.89073,-76.64233,5/11/2011,7/7/2018,URBANO,57347752,57347753,CLOSED,PRIMARIA,APARTADO,401-15,7.621,R,12692027-5,2/27/2018,1F,5045,APARTADO
12692505,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-11,415-11,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12692505,701087.095,1426288.42,,8.44153,-76.7909,5/11/2011,7/7/2018,RURAL,57347687,57347943,CLOSED,PRIMARIA,NECOCLI,415-11,7.621,R,12692505-5,4/13/2018,1F,5490,TURBO
12692970,REGIONAL,ANTIOQUIA,CAREPA,,,,,CAREPA,412-14,412-14,CLOSED,NORMAL,PRIMARIA,7.621,T,15,12692970,715920.731,1350408.204,,7.75703,-76.65198,5/12/2011,6/22/2015,URBANO,47646361,57348113,CLOSED,PRIMARIA,CAREPA,412-14,7.621,T,12692970-5,3/24/2018,1F,5147,APARTADO
12692976,REGIONAL,ANTIOQUIA,CAREPA,,,,,CAREPA,412-14,412-14,CLOSED,NORMAL,PRIMARIA,7.621,S,15,12692976,715923.674,1350407.913,,7.75703,-76.65196,5/12/2011,6/22/2015,URBANO,47646361,57348119,CLOSED,PRIMARIA,CAREPA,412-14,7.621,S,12692976-5,3/24/2018,1F,5147,APARTADO
12692983,REGIONAL,ANTIOQUIA,CAREPA,,,,,CAREPA,412-14,412-14,CLOSED,NORMAL,PRIMARIA,7.621,R,15,12692983,716098.736,1350279.004,,7.75587,-76.65037,5/12/2011,6/22/2015,URBANO,47646379,57348122,CLOSED,PRIMARIA,CAREPA,412-14,7.621,R,12692983-5,3/24/2018,1F,5147,APARTADO
12692987,REGIONAL,ANTIOQUIA,CAREPA,,,,,CAREPA,412-14,412-14,CLOSED,NORMAL,PRIMARIA,7.621,T,15,12692987,716234.433,1350252.695,,7.75563,-76.64914,5/12/2011,6/22/2015,URBANO,47646383,57348126,CLOSED,PRIMARIA,CAREPA,412-14,7.621,T,12692987-5,3/24/2018,1F,5147,APARTADO
12693875,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,T,25,12693875,749811.665,1407051.765,,8.27054,-76.34785,5/13/2011,5/16/2019,RURAL,57247267,57348407,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,T,12693875-5,4/16/2018,1F,5665,TURBO
