G3E_FID,COMUNA,REGION,GRUPO,LOCALIZACI,SUBESTACIO,CIRCUITO,TIPO_RED,TENSION,TENSION_SE,TENSION_CR,CAPACIDAD_,FASES,NRO_TRANSF,NODO_TRANS,MUNICIPIO,BARRIO,FABRICANTE,FID_ANTERI,COOR_X,COOR_Y,COOR_Z,COOR_GPS_L,COOR_GPS_1,FECHA_COLO,FECHA_INST,FECHA_MODI,FECHA_ACTU,CLASIFICAC,NODO1_ID,NODO2_ID,NODO_TRAN1,TENSION_S1,TIPO_RED_C,SUBESTACI1,LOCALIZAC1,CIRCUITO_C,CIRCUITO_S,TENSION_CO,FASES_CONN,UBICACION_,NUMERO_FAS,MUNICIPIO_,SUBREGION
12166104,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,10,R,71420,901071,TURBO,,RYMEL,12166104,708235.487,1375466.501,,7.98294,-76.72302,2/5/2009,2/5/2009,11/19/2019,4/16/2018,RURAL,57186336,57874415,901071,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,R,901071,1F,5837,TURBO
12168510,,URABA,,SUBTERRANEO,APARTADO,401-16,PRIMARIA,13.2,460/266,1,225,STR,72587,901151,APARTADÓ,,FBM,12168510,715231.021,1363699.232,,7.87705,-76.65897,2/19/2009,2/19/2009,7/11/2018,4/10/2018,RURAL,57509343,0,901151,460/266,PRIMARIA,APARTADO,SUBTERRANEO,401-16,,13.2,STR,901151,3F,5045,APARTADO
12169023,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,1,S,64689,901179,CHIGORODÓ,,RYMEL,12169023,718445.28,1327236.681,,7.54786,-76.62788,2/24/2009,2/24/2009,4/1/2020,4/16/2018,RURAL,57368435,0,901179,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,901179,1F,5172,APARTADO
12170787,,URABA,,AEREO,S.PEDRO URABA,407-11,PRIMARIA,13.2,226/130,1,75,RST,72568,901221,SAN PEDRO DE URABÁ,,MAGNETRON,12170787,745806.995,1408625.467,,8.28455,-76.38426,3/3/2009,3/2/2009,10/3/2018,4/16/2018,URBANO,57192671,57525642,901221,226/130,PRIMARIA,S.PEDRO URABA,AEREO,407-11,,13.2,RST,901221,3F,5665,TURBO
12171931,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74958,901273,ARBOLETES,,RYMEL,12171931,743544.715,1466170.855,,8.80431,-76.40793,3/5/2009,5/11/2009,7/11/2019,4/13/2018,RURAL,57190010,57185097,901273,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901273,1F,5051,TURBO
12171959,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74973,901275,ARBOLETES,,RYMEL,12171959,743825.46,1466352.905,,8.80597,-76.40539,3/5/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57185102,57185103,901275,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901275,1F,5051,TURBO
12171974,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74975,901277,ARBOLETES,,RYMEL,12171974,744216.351,1466131.408,,8.80399,-76.40182,3/5/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57185106,57185107,901277,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901277,1F,5051,TURBO
12172003,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74967,901278,ARBOLETES,,RYMEL,12172003,744301.12,1465777.123,,8.80079,-76.40103,3/5/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57421970,57185110,901278,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901278,1F,5051,TURBO
12172034,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,10,T,75029,901279,ARBOLETES,,RYMEL,12172034,743841.37,1465552.435,,8.79874,-76.4052,3/5/2009,5/11/2009,5/4/2020,4/13/2018,RURAL,57185115,57185116,901279,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901279,1F,5051,TURBO
12172048,,URABA,,AEREO,NECOCLI,415-12,PRIMARIA,7.621,240/120,1,15,T,73332,901282,NECOCLÍ,,MAGNETRON,12172048,707154.107,1420320.06,,8.388,-76.7355,3/6/2009,3/5/2009,7/11/2018,4/16/2018,RURAL,57305999,0,901282,240/120,PRIMARIA,NECOCLI,AEREO,415-12,,7.621,T,901282,1F,5490,TURBO
12172077,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,75020,901283,ARBOLETES,,RYMEL,12172077,744150.842,1465342.857,,8.79686,-76.40238,3/6/2009,5/11/2009,7/11/2019,4/13/2018,RURAL,57185130,57185132,901283,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901283,1F,5051,TURBO
12172116,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74954,901284,ARBOLETES,,RYMEL,12172116,744002.552,1465095.255,,8.79461,-76.40371,3/6/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57185139,57185140,901284,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901284,1F,5051,TURBO
12172141,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,10,T,83568,901285,ARBOLETES,,SIEMENS,12172141,744095.032,1464886.47,,8.79273,-76.40286,3/6/2009,1/24/2011,4/1/2020,4/13/2018,RURAL,57185146,0,901285,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901285,1F,5051,TURBO
12172153,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,75022,901286,ARBOLETES,,RYMEL,12172153,744126.339,1464544.603,,8.78965,-76.40255,3/6/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57185147,57185148,901286,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901286,1F,5051,TURBO
12172170,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,125972,901287,ARBOLETES,,MAGNETRON,12172170,744299.46,1464715.348,,8.7912,-76.40099,3/6/2009,5/17/2016,4/1/2020,4/13/2018,RURAL,57185152,57185153,901287,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901287,1F,5051,TURBO
12172194,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,75024,901288,ARBOLETES,,RYMEL,12172194,744576.427,1464741.156,,8.79145,-76.39848,3/6/2009,5/11/2009,7/11/2019,4/13/2018,RURAL,57185157,57185158,901288,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901288,1F,5051,TURBO
12172239,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,75018,901289,ARBOLETES,,RYMEL,12172239,743800.985,1464798.491,,8.79192,-76.40544,3/6/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57185171,57185173,901289,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901289,1F,5051,TURBO
12172283,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74962,901291,ARBOLETES,,RYMEL,12172283,743751.194,1464286.074,,8.78729,-76.40595,3/9/2009,5/11/2009,7/11/2019,4/13/2018,RURAL,57185191,57185192,901291,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901291,1F,5051,TURBO
12172321,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74970,901294,ARBOLETES,,RYMEL,12172321,743970.723,1464224.12,,8.78674,-76.40395,3/9/2009,5/11/2009,7/11/2019,4/13/2018,RURAL,57185198,57185199,901294,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901294,1F,5051,TURBO
12172357,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,75023,901295,ARBOLETES,,RYMEL,12172357,743952.225,1463841.117,,8.78328,-76.40409,3/9/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57421538,57185208,901295,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901295,1F,5051,TURBO
12172431,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74948,901297,ARBOLETES,,RYMEL,12172431,743311.893,1464853.524,,8.79239,-76.40997,3/9/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57421458,57185227,901297,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901297,1F,5051,TURBO
12172455,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74968,901298,ARBOLETES,,RYMEL,12172455,743197.613,1465015.055,,8.79384,-76.41101,3/10/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57185235,57471279,901298,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901298,1F,5051,TURBO
12172467,APARTADÓ,URABA,,AEREO,APARTADO,401-15,PRIMARIA,7.621,120/240,1,25,T,426274,901299,APARTADÓ,VILLA DEL RIO,SIN CARGAR,12172467,717120.528,1365184.872,,7.89064,-76.64198,3/10/2009,9/8/2011,4/1/2020,2/27/2018,URBANO,57377137,0,901299,120/240,PRIMARIA,APARTADO,AEREO,401-15,,7.621,T,901299,1F,5045,APARTADO
12172481,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,10,T,129723,901300,ARBOLETES,,MAGNETRON,12172481,743038.613,1465251.12,,8.79597,-76.41247,3/10/2009,3/28/2016,4/1/2020,4/13/2018,RURAL,57336199,57185246,901300,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901300,1F,5051,TURBO
12172750,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,15,R,74293,901324,ARBOLETES,,RYMEL,12172750,730337.9,1436744.327,,8.53772,-76.52615,3/12/2009,3/13/2009,10/2/2012,4/16/2018,RURAL,57185367,57185369,901324,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,R,901324,1F,5051,TURBO
12172773,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,120/240,1,5,R,175192,901326,NECOCLÍ,,MAGNETRON,12172773,730109.25,1436801.064,,8.53822,-76.5281,3/13/2009,5/10/2016,4/1/2020,4/16/2018,RURAL,57185372,57185374,901326,120/240,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,R,901326,1F,5490,TURBO
12172785,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,R,74876,901327,NECOCLÍ,,RYMEL,12172785,729926.194,1436900.567,,8.53911,-76.52989,3/13/2009,3/13/2009,4/1/2020,4/16/2018,RURAL,57185380,0,901327,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,R,901327,1F,5490,TURBO
12172787,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,10,R,75026,901328,NECOCLÍ,,RYMEL,12172787,729727.914,1436876.753,,8.53892,-76.53167,3/13/2009,3/13/2009,10/4/2018,4/16/2018,RURAL,57185382,57185383,901328,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,R,901328,1F,5490,TURBO
12172822,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,10,S,34651,901329,ARBOLETES,,FBM,12172822,730571.573,1436348.202,,8.53416,-76.524,3/13/2009,3/13/2009,10/2/2018,4/16/2018,RURAL,57775452,57285649,901329,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,901329,1F,5051,TURBO
12172829,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,S,74871,901330,NECOCLÍ,,RYMEL,12172829,730327.372,1436403.32,,8.5346,-76.52612,3/13/2009,3/13/2009,10/18/2019,4/16/2018,RURAL,57291093,57185393,901330,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,901330,1F,5490,TURBO
12172840,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,S,74877,901331,NECOCLÍ,,RYMEL,12172840,730095.247,1436407.157,,8.53466,-76.52833,3/13/2009,5/27/2009,4/1/2020,4/16/2018,RURAL,57185394,57185395,901331,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,901331,1F,5490,TURBO
12172877,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,5,S,134419,901332,ARBOLETES,,MAGNETRON,12172877,730935.114,1436390.774,,8.53456,-76.52071,3/13/2009,1/20/2017,4/1/2020,4/16/2018,RURAL,57185404,57185405,901332,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,901332,1F,5051,TURBO
12172961,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,S,74867,901334,ARBOLETES,,RYMEL,12172961,732262.933,1436542.051,,8.53601,-76.50866,3/13/2009,3/13/2009,4/1/2020,4/16/2018,RURAL,57185419,57185420,901334,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,901334,1F,5051,TURBO
12172995,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,S,74862,901335,ARBOLETES,,RYMEL,12172995,732530.701,1436897.759,,8.53924,-76.50625,3/14/2009,3/14/2009,4/1/2020,4/16/2018,RURAL,57185426,57185427,901335,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,901335,1F,5051,TURBO
12173030,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,5,S,74885,901336,ARBOLETES,,RYMEL,12173030,732224.488,1437313.138,,8.54299,-76.50908,3/14/2009,5/27/2009,4/1/2020,4/16/2018,RURAL,57185434,57185435,901336,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,901336,1F,5051,TURBO
12173112,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,S,74861,901337,ARBOLETES,,RYMEL,12173112,732235.539,1437871.83,,8.54802,-76.50899,3/14/2009,3/14/2009,4/1/2020,4/16/2018,RURAL,57417779,57185466,901337,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,901337,1F,5051,TURBO
12173128,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,S,74866,901338,ARBOLETES,,RYMEL,12173128,732005.257,1437725.155,,8.54668,-76.51107,3/14/2009,3/14/2009,10/2/2018,4/16/2018,RURAL,57417780,57185478,901338,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,901338,1F,5051,TURBO
12173236,,URABA,,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,240/120,1,5,R,125850,901339,ARBOLETES,,MAGNETRON,12173236,744803.571,1468638.327,,8.82666,-76.39661,3/14/2009,6/16/2015,4/1/2020,4/9/2018,RURAL,57189906,57185521,901339,240/120,PRIMARIA,ARBOLETES,AEREO,409-11,,7.621,R,901339,1F,5051,TURBO
12173361,,URABA,,AEREO,ARBOLETES,409-11,PRIMARIA,7.621,240/120,1,5,R,74901,901343,ARBOLETES,,RYMEL,12173361,744870.876,1468303.046,,8.82364,-76.396,3/16/2009,4/30/2009,6/18/2019,4/9/2018,RURAL,57189907,57185577,901343,240/120,PRIMARIA,ARBOLETES,AEREO,409-11,,7.621,R,901343,1F,5051,TURBO
12173515,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74974,901348,ARBOLETES,,RYMEL,12173515,741434.837,1464610.082,,8.79009,-76.427,3/17/2009,5/11/2009,7/11/2019,4/13/2018,RURAL,57185653,57185677,901348,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901348,1F,5051,TURBO
12173536,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,83545,901349,ARBOLETES,,SIEMENS,12173536,740824.226,1464264.102,,8.78693,-76.43253,3/17/2009,1/15/2014,4/1/2020,4/13/2018,RURAL,57185664,57185665,901349,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901349,1F,5051,TURBO
12173620,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74963,901350,ARBOLETES,,RYMEL,12173620,741458.336,1465069.005,,8.79423,-76.42681,3/17/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57185705,57185707,901350,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901350,1F,5051,TURBO
12173649,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74964,901351,ARBOLETES,,RYMEL,12173649,741343.349,1465061.64,,8.79416,-76.42786,3/17/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57185712,57185714,901351,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901351,1F,5051,TURBO
12173726,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,83475,901354,ARBOLETES,,SIEMENS,12173726,741600.871,1465157.566,,8.79504,-76.42552,3/17/2009,9/22/2013,4/1/2020,4/13/2018,RURAL,57185741,0,901354,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901354,1F,5051,TURBO
12173735,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,74900,901356,ARBOLETES,,RYMEL,12173735,741399.986,1465324.399,,8.79652,-76.42735,3/17/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57185744,57185748,901356,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901356,1F,5051,TURBO
12174018,APARTADÓ,URABA,,AEREO,APARTADO,401-13,PRIMARIA,7.621,240/120,1,75,T,68930,901373,APARTADÓ,URBANIZACION LA SERRANIA,RYMEL,12174018,717746.709,1365872.014,,7.89677,-76.63634,3/19/2009,3/19/2009,4/1/2020,2/28/2018,URBANO,57185879,57426560,901373,240/120,PRIMARIA,APARTADO,AEREO,401-13,,7.621,T,901373,1F,5045,APARTADO
12174019,APARTADÓ,URABA,,AEREO,APARTADO,401-13,PRIMARIA,7.621,240/120,1,50,T,70711,901374,APARTADÓ,URBANIZACION LA SERRANIA,RYMEL,12174019,717760.978,1365883.127,,7.89679,-76.63608,3/19/2009,9/16/2011,3/23/2020,2/28/2018,URBANO,53156915,57426563,901374,240/120,PRIMARIA,APARTADO,AEREO,401-13,,7.621,T,901374,1F,5045,APARTADO
12174184,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74949,901384,ARBOLETES,,RYMEL,12174184,741757.235,1465689.51,,8.79983,-76.42412,3/24/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57185985,57185987,901384,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901384,1F,5051,TURBO
12174229,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,T,74969,901385,ARBOLETES,,RYMEL,12174229,742057.572,1466134.163,,8.80389,-76.42143,3/24/2009,3/29/2011,4/1/2020,4/13/2018,RURAL,57279275,57421358,901385,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901385,1F,5051,TURBO
12174269,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,74890,901386,ARBOLETES,,RYMEL,12174269,741270.884,1465780.472,,8.80065,-76.42856,3/24/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57186034,57186035,901386,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901386,1F,5051,TURBO
12174307,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,S,72308,901388,TURBO,,RYMEL,12174307,708024.201,1376782.07,,7.99481,-76.72501,3/24/2009,3/24/2009,4/1/2020,4/16/2018,RURAL,57186045,0,901388,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,S,901388,1F,5837,TURBO
12174321,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,S,72258,901391,TURBO,,RYMEL,12174321,708082.986,1376651.811,,7.99364,-76.72428,3/24/2009,3/24/2009,4/1/2020,4/16/2018,RURAL,57186044,57572725,901391,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,S,901391,1F,5837,TURBO
12174327,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,S,71909,901393,TURBO,,RYMEL,12174327,708140.318,1376503.258,,7.9923,-76.72394,3/24/2009,3/24/2009,11/19/2019,4/16/2018,RURAL,57186041,0,901393,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,S,901393,1F,5837,TURBO
12174336,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,3,T,71855,901395,TURBO,,RYMEL,12174336,708404.537,1376780.244,,7.99481,-76.72156,3/24/2009,3/24/2009,11/19/2019,4/16/2018,RURAL,57186049,0,901395,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,T,901395,1F,5837,TURBO
12174339,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,T,72306,901396,TURBO,,RYMEL,12174339,708591.852,1376692.648,,7.99403,-76.71986,3/24/2009,3/24/2009,4/1/2020,4/16/2018,RURAL,57186046,0,901396,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,T,901396,1F,5837,TURBO
12174373,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,74891,901402,ARBOLETES,,RYMEL,12174373,741059.465,1466041.923,,8.803,-76.43049,3/24/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57186057,57186058,901402,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901402,1F,5051,TURBO
12174425,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,74899,901408,ARBOLETES,,RYMEL,12174425,741254.079,1466067.812,,8.80325,-76.42872,3/25/2009,5/11/2009,5/8/2020,4/13/2018,RURAL,57186067,57186071,901408,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901408,1F,5051,TURBO
12174449,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,74894,901410,ARBOLETES,,RYMEL,12174449,741108.051,1466229.511,,8.8047,-76.43006,3/25/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57186077,57186079,901410,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901410,1F,5051,TURBO
12174793,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,74888,901425,ARBOLETES,,RYMEL,12174793,741163.068,1466558.646,,8.80767,-76.42958,3/28/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57421010,57186258,901425,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901425,1F,5051,TURBO
12174838,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,T,74884,901426,ARBOLETES,,RYMEL,12174838,741123.615,1466709.131,,8.80903,-76.42995,3/28/2009,5/11/2009,4/1/2020,4/13/2018,RURAL,57285628,57186263,901426,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,T,901426,1F,5051,TURBO
12174964,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,R,72350,901463,TURBO,,RYMEL,12174964,710234.358,1374805.942,,7.97709,-76.70487,4/1/2009,4/1/2009,5/23/2019,4/16/2018,RURAL,57186328,57948987,901463,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,R,901463,1F,5837,TURBO
12174968,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,R,72357,901465,TURBO,,RYMEL,12174968,710419.638,1374717.663,,7.9763,-76.70318,4/1/2009,4/1/2009,4/1/2020,4/16/2018,RURAL,57382150,0,901465,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,R,901465,1F,5837,TURBO
12174969,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,10,R,66731,901466,TURBO,,RYMEL,12174969,708644.979,1374600.516,,7.97395,-76.71901,4/1/2009,4/1/2009,4/1/2020,4/16/2018,RURAL,57184915,57673940,901466,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,R,901466,1F,5837,TURBO
12174970,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,R,72349,901467,TURBO,,RYMEL,12174970,708671.392,1374333.921,,7.97273,-76.719,4/2/2009,4/1/2009,5/8/2020,4/16/2018,RURAL,57382242,57572741,901467,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,R,901467,1F,5837,TURBO
12174971,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,R,72355,901468,TURBO,,RYMEL,12174971,708456.254,1374287.163,,7.9723,-76.72095,4/2/2009,4/1/2009,4/1/2020,4/16/2018,RURAL,57184916,0,901468,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,R,901468,1F,5837,TURBO
12174972,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,R,72345,901469,TURBO,,RYMEL,12174972,708343.967,1374192.437,,7.97144,-76.72196,4/2/2009,4/1/2009,4/1/2020,4/16/2018,RURAL,57383028,0,901469,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,R,901469,1F,5837,TURBO
12174975,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,R,72373,901470,TURBO,,RYMEL,12174975,708448.142,1374571.248,,7.97486,-76.72104,4/2/2009,4/1/2009,4/1/2020,4/16/2018,RURAL,57184911,57521533,901470,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,R,901470,1F,5837,TURBO
12174979,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,R,72354,901471,TURBO,,RYMEL,12174979,708028.163,1374484.806,,7.97406,-76.72484,4/2/2009,4/1/2009,11/19/2019,4/16/2018,RURAL,57382954,0,901471,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,R,901471,1F,5837,TURBO
12174981,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,R,72369,901472,TURBO,,RYMEL,12174981,708633.822,1375221.568,,7.98088,-76.71953,4/2/2009,4/1/2009,4/14/2020,4/16/2018,RURAL,47638636,57520354,901472,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,R,901472,1F,5837,TURBO
12174997,,URABA,,AEREO,NUEVA COLONIA,406-11,PRIMARIA,7.621,240/120,1,5,R,72370,901473,TURBO,,RYMEL,12174997,708013.376,1375021.939,,7.97891,-76.725,4/2/2009,4/1/2009,11/19/2019,4/16/2018,RURAL,57186429,0,901473,240/120,PRIMARIA,NUEVA COLONIA,AEREO,406-11,,7.621,R,901473,1F,5837,TURBO
