CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-01-26 00:00,84.0310606060606,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-01-27 00:00,88.4126984126984,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-01-28 00:00,91.7959183673469,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-01-29 00:00,83.9238653001464,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-01-30 00:00,86.8980213089802,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-01-31 00:00,86.1471861471861,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-01 00:00,86.2485163204748,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-02 00:00,87.6803751803752,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-03 00:00,83.8735294117647,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-04 00:00,84.7953555878084,4,,900
