,Nombre_municipio,Month,District,ServiceType,day,weekday,Date,NumberOT
3263,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,9,4,2019-08-09,3
3264,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,10,5,2019-08-10,4
3265,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,12,0,2019-08-12,2
3266,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,13,1,2019-08-13,7
3267,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,14,2,2019-08-14,2
3268,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,15,3,2019-08-15,2
3269,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,16,4,2019-08-16,2
3270,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,20,1,2019-08-20,2
3271,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,21,2,2019-08-21,6
3272,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,24,5,2019-08-24,1
3273,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,26,0,2019-08-26,6
3274,NECOCLÍ,8,Turbo TyD,Mantenimiento Energía,27,1,2019-08-27,1
3277,NECOCLÍ,9,Apartado TyD,Daños Energía,22,6,2019-09-22,1
3278,NECOCLÍ,9,Turbo TyD,Daños Energía,1,6,2019-09-01,8
3279,NECOCLÍ,9,Turbo TyD,Daños Energía,2,0,2019-09-02,22
3280,NECOCLÍ,9,Turbo TyD,Daños Energía,3,1,2019-09-03,11
3281,NECOCLÍ,9,Turbo TyD,Daños Energía,4,2,2019-09-04,11
3282,NECOCLÍ,9,Turbo TyD,Daños Energía,5,3,2019-09-05,12
3283,NECOCLÍ,9,Turbo TyD,Daños Energía,6,4,2019-09-06,10
3284,NECOCLÍ,9,Turbo TyD,Daños Energía,7,5,2019-09-07,11
3285,NECOCLÍ,9,Turbo TyD,Daños Energía,8,6,2019-09-08,1
3287,NECOCLÍ,9,Turbo TyD,Daños Energía,10,1,2019-09-10,16
3288,NECOCLÍ,9,Turbo TyD,Daños Energía,11,2,2019-09-11,15
3289,NECOCLÍ,9,Turbo TyD,Daños Energía,12,3,2019-09-12,10
3290,NECOCLÍ,9,Turbo TyD,Daños Energía,13,4,2019-09-13,6
3291,NECOCLÍ,9,Turbo TyD,Daños Energía,14,5,2019-09-14,6
3292,NECOCLÍ,9,Turbo TyD,Daños Energía,15,6,2019-09-15,8
3293,NECOCLÍ,9,Turbo TyD,Daños Energía,16,0,2019-09-16,12
3294,NECOCLÍ,9,Turbo TyD,Daños Energía,17,1,2019-09-17,8
3295,NECOCLÍ,9,Turbo TyD,Daños Energía,18,2,2019-09-18,5
3297,NECOCLÍ,9,Turbo TyD,Daños Energía,20,4,2019-09-20,3
3299,NECOCLÍ,9,Turbo TyD,Daños Energía,22,6,2019-09-22,6
3300,NECOCLÍ,9,Turbo TyD,Daños Energía,23,0,2019-09-23,11
3301,NECOCLÍ,9,Turbo TyD,Daños Energía,24,1,2019-09-24,10
3302,NECOCLÍ,9,Turbo TyD,Daños Energía,25,2,2019-09-25,9
3303,NECOCLÍ,9,Turbo TyD,Daños Energía,26,3,2019-09-26,14
3304,NECOCLÍ,9,Turbo TyD,Daños Energía,27,4,2019-09-27,7
3305,NECOCLÍ,9,Turbo TyD,Daños Energía,28,5,2019-09-28,4
3306,NECOCLÍ,9,Turbo TyD,Daños Energía,29,6,2019-09-29,9
3307,NECOCLÍ,9,Turbo TyD,Daños Energía,30,0,2019-09-30,11
3308,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,2,0,2019-09-02,4
3309,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,3,1,2019-09-03,3
3310,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,4,2,2019-09-04,3
3311,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,5,3,2019-09-05,3
3312,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,6,4,2019-09-06,2
3313,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,7,5,2019-09-07,4
3314,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,8,6,2019-09-08,1
3315,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,9,0,2019-09-09,3
3316,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,10,1,2019-09-10,2
3317,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,11,2,2019-09-11,2
3322,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,17,1,2019-09-17,3
3325,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,20,4,2019-09-20,2
3326,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,24,1,2019-09-24,1
3328,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,26,3,2019-09-26,3
3329,NECOCLÍ,9,Turbo TyD,Mantenimiento Energía,27,4,2019-09-27,5
3331,NECOCLÍ,10,Turbo TyD,Daños Energía,1,1,2019-10-01,12
3333,NECOCLÍ,10,Turbo TyD,Daños Energía,3,3,2019-10-03,14
3334,NECOCLÍ,10,Turbo TyD,Daños Energía,4,4,2019-10-04,10
3336,NECOCLÍ,10,Turbo TyD,Daños Energía,6,6,2019-10-06,2
3337,NECOCLÍ,10,Turbo TyD,Daños Energía,7,0,2019-10-07,9
3339,NECOCLÍ,10,Turbo TyD,Daños Energía,9,2,2019-10-09,9
3340,NECOCLÍ,10,Turbo TyD,Daños Energía,10,3,2019-10-10,12
3342,NECOCLÍ,10,Turbo TyD,Daños Energía,12,5,2019-10-12,10
3343,NECOCLÍ,10,Turbo TyD,Daños Energía,13,6,2019-10-13,7
3345,NECOCLÍ,10,Turbo TyD,Daños Energía,15,1,2019-10-15,9
3347,NECOCLÍ,10,Turbo TyD,Daños Energía,17,3,2019-10-17,7
3348,NECOCLÍ,10,Turbo TyD,Daños Energía,18,4,2019-10-18,9
3349,NECOCLÍ,10,Turbo TyD,Daños Energía,19,5,2019-10-19,8
3350,NECOCLÍ,10,Turbo TyD,Daños Energía,20,6,2019-10-20,2
3351,NECOCLÍ,10,Turbo TyD,Daños Energía,21,0,2019-10-21,14
3352,NECOCLÍ,10,Turbo TyD,Daños Energía,22,1,2019-10-22,9
3354,NECOCLÍ,10,Turbo TyD,Daños Energía,24,3,2019-10-24,15
3356,NECOCLÍ,10,Turbo TyD,Daños Energía,26,5,2019-10-26,6
3357,NECOCLÍ,10,Turbo TyD,Daños Energía,27,6,2019-10-27,7
3358,NECOCLÍ,10,Turbo TyD,Daños Energía,28,0,2019-10-28,12
3359,NECOCLÍ,10,Turbo TyD,Daños Energía,29,1,2019-10-29,11
3360,NECOCLÍ,10,Turbo TyD,Daños Energía,30,2,2019-10-30,8
3361,NECOCLÍ,10,Turbo TyD,Daños Energía,31,3,2019-10-31,5
3362,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,1,1,2019-10-01,3
3363,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,2,2,2019-10-02,5
3364,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,3,3,2019-10-03,2
3365,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,4,4,2019-10-04,1
3366,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,7,0,2019-10-07,1
3367,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,11,4,2019-10-11,2
3368,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,14,0,2019-10-14,2
3370,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,19,5,2019-10-19,1
3373,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,23,2,2019-10-23,2
3374,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,24,3,2019-10-24,3
3376,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,26,5,2019-10-26,2
3377,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,27,6,2019-10-27,1
3378,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,28,0,2019-10-28,1
3379,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,30,2,2019-10-30,1
3380,NECOCLÍ,10,Turbo TyD,Mantenimiento Energía,31,3,2019-10-31,2
3381,NECOCLÍ,11,Turbo TyD,Daños Energía,1,4,2019-11-01,12
3383,NECOCLÍ,11,Turbo TyD,Daños Energía,3,6,2019-11-03,3
3385,NECOCLÍ,11,Turbo TyD,Daños Energía,5,1,2019-11-05,13
3387,NECOCLÍ,11,Turbo TyD,Daños Energía,7,3,2019-11-07,12
3389,NECOCLÍ,11,Turbo TyD,Daños Energía,9,5,2019-11-09,7
3390,NECOCLÍ,11,Turbo TyD,Daños Energía,10,6,2019-11-10,5
3393,NECOCLÍ,11,Turbo TyD,Daños Energía,13,2,2019-11-13,9
3394,NECOCLÍ,11,Turbo TyD,Daños Energía,14,3,2019-11-14,8
3395,NECOCLÍ,11,Turbo TyD,Daños Energía,15,4,2019-11-15,3
3396,NECOCLÍ,11,Turbo TyD,Daños Energía,16,5,2019-11-16,5
3399,NECOCLÍ,11,Turbo TyD,Daños Energía,19,1,2019-11-19,12
3401,NECOCLÍ,11,Turbo TyD,Daños Energía,21,3,2019-11-21,6
3402,NECOCLÍ,11,Turbo TyD,Daños Energía,22,4,2019-11-22,8
3403,NECOCLÍ,11,Turbo TyD,Daños Energía,23,5,2019-11-23,3
3404,NECOCLÍ,11,Turbo TyD,Daños Energía,24,6,2019-11-24,5
3405,NECOCLÍ,11,Turbo TyD,Daños Energía,25,0,2019-11-25,11
3406,NECOCLÍ,11,Turbo TyD,Daños Energía,26,1,2019-11-26,7
3409,NECOCLÍ,11,Turbo TyD,Daños Energía,29,4,2019-11-29,7
3410,NECOCLÍ,11,Turbo TyD,Daños Energía,30,5,2019-11-30,5
3412,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,3,6,2019-11-03,1
3413,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,5,1,2019-11-05,5
3414,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,6,2,2019-11-06,2
3415,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,7,3,2019-11-07,3
3416,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,8,4,2019-11-08,2
3419,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,13,2,2019-11-13,4
3420,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,14,3,2019-11-14,1
3421,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,15,4,2019-11-15,1
3422,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,16,5,2019-11-16,1
3423,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,17,6,2019-11-17,1
3424,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,18,0,2019-11-18,1
3425,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,19,1,2019-11-19,8
3428,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,22,4,2019-11-22,1
3429,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,23,5,2019-11-23,1
3430,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,24,6,2019-11-24,1
3432,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,26,1,2019-11-26,1
3433,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,27,2,2019-11-27,1
3434,NECOCLÍ,11,Turbo TyD,Mantenimiento Energía,28,3,2019-11-28,4
3435,NECOCLÍ,12,Apartado TyD,Daños Energía,29,6,2019-12-29,2
3436,NECOCLÍ,12,Turbo TyD,Daños Energía,1,6,2019-12-01,6
3437,NECOCLÍ,12,Turbo TyD,Daños Energía,2,0,2019-12-02,8
3439,NECOCLÍ,12,Turbo TyD,Daños Energía,4,2,2019-12-04,8
3441,NECOCLÍ,12,Turbo TyD,Daños Energía,6,4,2019-12-06,10
3442,NECOCLÍ,12,Turbo TyD,Daños Energía,7,5,2019-12-07,7
3443,NECOCLÍ,12,Turbo TyD,Daños Energía,8,6,2019-12-08,4
3445,NECOCLÍ,12,Turbo TyD,Daños Energía,10,1,2019-12-10,5
3446,NECOCLÍ,12,Turbo TyD,Daños Energía,11,2,2019-12-11,10
3447,NECOCLÍ,12,Turbo TyD,Daños Energía,12,3,2019-12-12,9
3448,NECOCLÍ,12,Turbo TyD,Daños Energía,13,4,2019-12-13,11
3451,NECOCLÍ,12,Turbo TyD,Daños Energía,16,0,2019-12-16,12
3453,NECOCLÍ,12,Turbo TyD,Daños Energía,18,2,2019-12-18,13
3454,NECOCLÍ,12,Turbo TyD,Daños Energía,19,3,2019-12-19,11
3455,NECOCLÍ,12,Turbo TyD,Daños Energía,20,4,2019-12-20,8
3456,NECOCLÍ,12,Turbo TyD,Daños Energía,21,5,2019-12-21,11
3457,NECOCLÍ,12,Turbo TyD,Daños Energía,22,6,2019-12-22,2
3458,NECOCLÍ,12,Turbo TyD,Daños Energía,23,0,2019-12-23,7
3460,NECOCLÍ,12,Turbo TyD,Daños Energía,25,2,2019-12-25,3
3461,NECOCLÍ,12,Turbo TyD,Daños Energía,26,3,2019-12-26,14
3462,NECOCLÍ,12,Turbo TyD,Daños Energía,27,4,2019-12-27,10
3463,NECOCLÍ,12,Turbo TyD,Daños Energía,28,5,2019-12-28,14
3464,NECOCLÍ,12,Turbo TyD,Daños Energía,29,6,2019-12-29,4
3465,NECOCLÍ,12,Turbo TyD,Daños Energía,30,0,2019-12-30,21
3466,NECOCLÍ,12,Turbo TyD,Daños Energía,31,1,2019-12-31,6
3467,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,2,0,2019-12-02,4
3469,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,4,2,2019-12-04,1
3470,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,5,3,2019-12-05,1
3471,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,6,4,2019-12-06,1
3472,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,9,0,2019-12-09,5
3473,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,10,1,2019-12-10,3
3475,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,12,3,2019-12-12,2
3477,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,15,6,2019-12-15,3
3479,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,17,1,2019-12-17,3
3481,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,19,3,2019-12-19,2
3482,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,20,4,2019-12-20,3
3484,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,22,6,2019-12-22,3
3485,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,23,0,2019-12-23,1
3487,NECOCLÍ,12,Turbo TyD,Mantenimiento Energía,31,1,2019-12-31,5
3488,OLAYA,3,Turbo TyD,Daños Energía,19,1,2019-03-19,1
3489,OLAYA,5,Apartado TyD,Daños Energía,12,6,2019-05-12,1
3490,SAN JERÓNIMO,2,Turbo TyD,Daños Energía,9,5,2019-02-09,1
3492,SAN JOSÉ DE LA MONTAÑA,8,Turbo TyD,Daños Energía,9,4,2019-08-09,1
3493,SAN JOSÉ DE LA MONTAÑA,9,Turbo TyD,Daños Energía,24,1,2019-09-24,1
3494,SAN JOSÉ DE LA MONTAÑA,10,Turbo TyD,Daños Energía,23,2,2019-10-23,1
3495,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,1,1,2019-01-01,2
3497,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,3,3,2019-01-03,4
3498,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,4,4,2019-01-04,6
3499,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,5,5,2019-01-05,6
3500,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,6,6,2019-01-06,2
3501,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,7,0,2019-01-07,1
3502,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,8,1,2019-01-08,7
3503,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,9,2,2019-01-09,5
3505,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,11,4,2019-01-11,4
3506,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,12,5,2019-01-12,5
3507,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,13,6,2019-01-13,3
3508,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,14,0,2019-01-14,5
3509,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,15,1,2019-01-15,4
3510,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,16,2,2019-01-16,2
3511,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,17,3,2019-01-17,8
3512,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,18,4,2019-01-18,3
3513,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,19,5,2019-01-19,2
3514,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,20,6,2019-01-20,1
3515,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,21,0,2019-01-21,5
3517,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,23,2,2019-01-23,8
3518,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,24,3,2019-01-24,3
3519,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,25,4,2019-01-25,5
3520,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,26,5,2019-01-26,3
3521,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,27,6,2019-01-27,2
3522,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,28,0,2019-01-28,2
3523,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,29,1,2019-01-29,7
3524,SAN JUAN DE URABÁ,1,Turbo TyD,Daños Energía,30,2,2019-01-30,6
3526,SAN JUAN DE URABÁ,1,Turbo TyD,Mantenimiento Energía,2,2,2019-01-02,1
3527,SAN JUAN DE URABÁ,1,Turbo TyD,Mantenimiento Energía,4,4,2019-01-04,1
3528,SAN JUAN DE URABÁ,1,Turbo TyD,Mantenimiento Energía,8,1,2019-01-08,1
3529,SAN JUAN DE URABÁ,1,Turbo TyD,Mantenimiento Energía,11,4,2019-01-11,1
3530,SAN JUAN DE URABÁ,1,Turbo TyD,Mantenimiento Energía,14,0,2019-01-14,1
3531,SAN JUAN DE URABÁ,1,Turbo TyD,Mantenimiento Energía,18,4,2019-01-18,2
3532,SAN JUAN DE URABÁ,1,Turbo TyD,Mantenimiento Energía,19,5,2019-01-19,1
3533,SAN JUAN DE URABÁ,1,Turbo TyD,Mantenimiento Energía,28,0,2019-01-28,1
3534,SAN JUAN DE URABÁ,1,Turbo TyD,Mantenimiento Energía,31,3,2019-01-31,2
3535,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,1,4,2019-02-01,1
3536,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,2,5,2019-02-02,4
3537,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,4,0,2019-02-04,7
3538,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,5,1,2019-02-05,3
3539,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,6,2,2019-02-06,5
3540,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,7,3,2019-02-07,4
3543,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,10,6,2019-02-10,1
3545,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,12,1,2019-02-12,8
3546,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,13,2,2019-02-13,6
3547,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,17,6,2019-02-17,2
3548,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,18,0,2019-02-18,7
3549,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,19,1,2019-02-19,6
3551,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,21,3,2019-02-21,3
3552,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,22,4,2019-02-22,1
3553,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,23,5,2019-02-23,5
3554,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,24,6,2019-02-24,2
3555,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,25,0,2019-02-25,2
3557,SAN JUAN DE URABÁ,2,Turbo TyD,Daños Energía,27,2,2019-02-27,6
3558,SAN JUAN DE URABÁ,2,Turbo TyD,Mantenimiento Energía,1,4,2019-02-01,1
3559,SAN JUAN DE URABÁ,2,Turbo TyD,Mantenimiento Energía,2,5,2019-02-02,1
3560,SAN JUAN DE URABÁ,2,Turbo TyD,Mantenimiento Energía,6,2,2019-02-06,1
3561,SAN JUAN DE URABÁ,2,Turbo TyD,Mantenimiento Energía,7,3,2019-02-07,1
3562,SAN JUAN DE URABÁ,2,Turbo TyD,Mantenimiento Energía,12,1,2019-02-12,2
3565,SAN JUAN DE URABÁ,2,Turbo TyD,Mantenimiento Energía,20,2,2019-02-20,1
3567,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,1,4,2019-03-01,2
3568,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,2,5,2019-03-02,4
3570,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,4,0,2019-03-04,6
3571,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,5,1,2019-03-05,5
3572,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,6,2,2019-03-06,10
3573,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,7,3,2019-03-07,7
3574,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,8,4,2019-03-08,5
3575,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,9,5,2019-03-09,2
3576,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,10,6,2019-03-10,1
3578,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,12,1,2019-03-12,6
3579,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,13,2,2019-03-13,8
3580,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,14,3,2019-03-14,8
3581,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,15,4,2019-03-15,10
3584,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,18,0,2019-03-18,15
3585,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,19,1,2019-03-19,10
3586,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,20,2,2019-03-20,6
3587,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,21,3,2019-03-21,5
3588,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,22,4,2019-03-22,11
3590,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,24,6,2019-03-24,7
3591,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,25,0,2019-03-25,3
3592,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,26,1,2019-03-26,4
3593,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,27,2,2019-03-27,5
3594,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,28,3,2019-03-28,8
3597,SAN JUAN DE URABÁ,3,Turbo TyD,Daños Energía,31,6,2019-03-31,3
3598,SAN JUAN DE URABÁ,3,Turbo TyD,Mantenimiento Energía,1,4,2019-03-01,1
3599,SAN JUAN DE URABÁ,3,Turbo TyD,Mantenimiento Energía,8,4,2019-03-08,3
3602,SAN JUAN DE URABÁ,3,Turbo TyD,Mantenimiento Energía,19,1,2019-03-19,2
3603,SAN JUAN DE URABÁ,3,Turbo TyD,Mantenimiento Energía,22,4,2019-03-22,2
3605,SAN JUAN DE URABÁ,3,Turbo TyD,Mantenimiento Energía,28,3,2019-03-28,1
3606,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,1,0,2019-04-01,16
3607,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,2,1,2019-04-02,8
3608,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,3,2,2019-04-03,12
3609,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,4,3,2019-04-04,4
3610,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,5,4,2019-04-05,7
3612,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,8,0,2019-04-08,6
3613,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,9,1,2019-04-09,6
3614,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,10,2,2019-04-10,9
3615,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,11,3,2019-04-11,12
3616,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,12,4,2019-04-12,6
3617,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,13,5,2019-04-13,3
3618,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,14,6,2019-04-14,2
3619,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,15,0,2019-04-15,8
3621,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,17,2,2019-04-17,2
3622,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,18,3,2019-04-18,3
3623,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,19,4,2019-04-19,1
3624,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,20,5,2019-04-20,4
3625,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,21,6,2019-04-21,3
3627,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,23,1,2019-04-23,11
3628,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,24,2,2019-04-24,14
3629,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,25,3,2019-04-25,5
3631,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,27,5,2019-04-27,4
3633,SAN JUAN DE URABÁ,4,Turbo TyD,Daños Energía,29,0,2019-04-29,6
3635,SAN JUAN DE URABÁ,4,Turbo TyD,Mantenimiento Energía,1,0,2019-04-01,7
3636,SAN JUAN DE URABÁ,4,Turbo TyD,Mantenimiento Energía,2,1,2019-04-02,1
3637,SAN JUAN DE URABÁ,4,Turbo TyD,Mantenimiento Energía,3,2,2019-04-03,3
3638,SAN JUAN DE URABÁ,4,Turbo TyD,Mantenimiento Energía,15,0,2019-04-15,1
3639,SAN JUAN DE URABÁ,4,Turbo TyD,Mantenimiento Energía,16,1,2019-04-16,1
3640,SAN JUAN DE URABÁ,4,Turbo TyD,Mantenimiento Energía,17,2,2019-04-17,2
3641,SAN JUAN DE URABÁ,4,Turbo TyD,Mantenimiento Energía,20,5,2019-04-20,1
3643,SAN JUAN DE URABÁ,5,Turbo TyD,Daños Energía,1,2,2019-05-01,5
3644,SAN JUAN DE URABÁ,5,Turbo TyD,Daños Energía,2,3,2019-05-02,4
3645,SAN JUAN DE URABÁ,5,Turbo TyD,Daños Energía,3,4,2019-05-03,10
3646,SAN JUAN DE URABÁ,5,Turbo TyD,Daños Energía,5,6,2019-05-05,2
3648,SAN JUAN DE URABÁ,5,Turbo TyD,Daños Energía,7,1,2019-05-07,2
3649,SAN JUAN DE URABÁ,5,Turbo TyD,Daños Energía,8,2,2019-05-08,5
3650,SAN JUAN DE URABÁ,5,Turbo TyD,Daños Energía,9,3,2019-05-09,6
3651,SAN JUAN DE URABÁ,5,Turbo TyD,Daños Energía,10,4,2019-05-10,9
3652,SAN JUAN DE URABÁ,5,Turbo TyD,Daños Energía,11,5,2019-05-11,2
